Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_length_0,arm_length_1,arm_length_2
12.4,0.842466,0.144761,0,-0.134647,0.356329,0,-0.327307,-0.624444,0,4.85543,-1.48543,-1.48491,1.39902,0.999754,0.999516
12.5,0.863741,0.16868,0,-0.112724,0.383219,0,-0.368949,-0.686035,0,3.15207,-0.619381,3.71399,1.49902,0.999755,1.09853
12.6,0.846752,0.156361,0,-0.110718,0.444141,0,-0.364714,-0.728187,0,-1.54005,0.550343,5.03936,1.50002,0.999783,1.19853
12.7,0.826887,0.145312,0,-0.106531,0.503577,0,-0.360883,-0.770818,0,-1.46284,0.262705,4.79292,1.50003,0.999811,1.29853
12.8,0.804127,0.135487,0,-0.100259,0.561824,0,-0.357229,-0.813913,0,-1.44469,-0.00154631,4.6338,1.50004,0.999838,1.39853
12.9,0.733089,0.0914112,0,-0.0992986,0.645508,0,-0.313368,-0.838677,0,-6.07256,-0.520576,5.98879,1.40105,0.999945,1.49854
13,0.686149,0.0559068,0,-0.102548,0.670646,0,-0.274522,-0.820016,0,-4.7883,-0.257184,1.46229,1.30105,0.999974,1.50055
13.1,0.636948,0.0219491,0,-0.102957,0.693177,0,-0.236044,-0.801464,0,-5.03424,-0.546399,1.54098,1.20105,0.999002,1.50055
13.2,0.585804,-0.0112365,0,-0.101171,0.714111,0,-0.197766,-0.783336,0,-5.39847,-0.879983,1.6932,1.10105,0.999031,1.50056
13.3,0.574092,-0.0439045,0,-0.110674,0.683529,0,-0.166531,-0.71592,0,-4.12482,0.683736,-3.36269,1.00106,0.999031,1.40156
13.4,0.611405,-0.0457114,0,-0.120709,0.634081,0,-0.17223,-0.665461,0,1.15119,1.1511,-4.77422,0.999086,0.999054,1.30156
13.5,0.645227,-0.0470514,0,-0.129019,0.584371,0,-0.176579,-0.61525,0,0.879325,0.879225,-4.80603,0.999107,0.999074,1.20156
13.6,0.675565,-0.0482532,0,-0.135894,0.534603,0,-0.179494,-0.565096,0,0.656157,0.656038,-4.95016,0.999126,0.999093,1.10156
13.7,0.784229,-0.052558,0,-0.173909,0.486069,0,-0.213548,-0.513708,0,4.57744,4.57737,-5.99139,1.09819,1.09816,1.00156
