Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_length_0,arm_length_1
12.1,-0.908854,0,0,0.191146,0,0,1.29015,0,0,3.60919,-3.60581,1.099,1.1
12.2,-0.933447,0,0,0.266553,0,0,1.26555,0,0,3.31212,-3.99863,1.199,1
12.3,-1.03128,0,0,0.268721,0,0,1.36772,0,0,6.71816,7.24681,1.299,1.098
12.4,-1.1294,0,0,0.270599,0,0,1.4696,0,0,6.64572,7.06162,1.399,1.198
12.5,-1.10254,0,0,0.197458,0,0,1.49646,0,0,-3.15963,3.16575,1.301,1.298
12.6,-1.07568,0,0,0.124318,0,0,1.52332,0,0,-3.38618,2.97969,1.201,1.398
12.7,-0.973825,0,0,0.126175,0,0,1.42518,0,0,-7.23948,-6.71893,1.101,1.3
12.8,-0.871682,0,0,0.128318,0,0,1.32732,0,0,-7.48246,-6.79797,1.001,1.2
12.9,-0.896275,0,0,0.203725,0,0,1.30272,0,0,3.60919,-3.60581,1.099,1.1
13,-0.920868,0,0,0.279132,0,0,1.27813,0,0,3.31212,-3.99863,1.199,1
13.1,-1.0187,0,0,0.281299,0,0,1.3803,0,0,6.71816,7.24681,1.299,1.098
13.2,-1.11682,0,0,0.283178,0,0,1.48218,0,0,6.64572,7.06162,1.399,1.198
13.3,-1.08996,0,0,0.210037,0,0,1.50904,0,0,-3.15963,3.16575,1.301,1.298
13.4,-1.0631,0,0,0.136896,0,0,1.5359,0,0,-3.38618,2.97969,1.201,1.398
13.5,-0.961247,0,0,0.138753,0,0,1.43775,0,0,-7.23948,-6.71893,1.101,1.3
13.6,-0.859104,0,0,0.140896,0,0,1.3399,0,0,-7.48246,-6.79797,1.001,1.2
13.7,-0.883697,0,0,0.216303,0,0,1.3153,0,0,3.60919,-3.60581,1.099,1.1
13.8,-0.90829,0,0,0.29171,0,0,1.29071,0,0,3.31212,-3.99863,1.199,1
13.9,-1.00612,0,0,0.293878,0,0,1.39288,0,0,6.71816,7.24681,1.299,1.098
14,-1.10424,0,0,0.295756,0,0,1.49476,0,0,6.64572,7.06162,1.399,1.198
14.1,-1.07739,0,0,0.222615,0,0,1.52161,0,0,-3.15963,3.16575,1.301,1.298
14.2,-1.05053,0,0,0.149475,0,0,1.54847,0,0,-3.38618,2.97969,1.201,1.398
14.3,-0.948668,0,0,0.151332,0,0,1.45033,0,0,-7.23948,-6.71893,1.101,1.3
14.4,-0.846525,0,0,0.153475,0,0,1.35247,0,0,-7.48246,-6.79797,1.001,1.2
14.5,-0.871119,0,0,0.228881,0,0,1.32788,0,0,3.60919,-3.60581,1.099,1.1
14.6,-0.895712,0,0,0.304288,0,0,1.30329,0,0,3.31212,-3.99863,1.199,1
14.7,-0.993544,0,0,0.306456,0,0,1.40546,0,0,6.71816,7.24681,1.299,1.098
14.8,-1.09167,0,0,0.308334,0,0,1.50733,0,0,6.64572,7.06162,1.399,1.198
14.9,-1.06481,0,0,0.235193,0,0,1.53419,0,0,-3.15963,3.16575,1.301,1.298
15,-1.03795,0,0,0.162053,0,0,1.56105,0,0,-3.38618,2.97969,1.201,1.398
15.1,-0.93609,0,0,0.16391,0,0,1.46291,0,0,-7.23948,-6.71893,1.101,1.3
15.2,-0.833947,0,0,0.166053,0,0,1.36505,0,0,-7.48246,-6.79797,1.001,1.2
15.3,-0.85854,0,0,0.24146,0,0,1.34046,0,0,3.60919,-3.60581,1.099,1.1
15.4,-0.883134,0,0,0.316866,0,0,1.31587,0,0,3.31212,-3.99863,1.199,1
15.5,-0.980966,0,0,0.319034,0,0,1.41803,0,0,6.71816,7.24681,1.299,1.098
15.6,-1.07909,0,0,0.320913,0,0,1.51991,0,0,6.64572,7.06162,1.399,1.198
15.7,-1.05223,0,0,0.247771,0,0,1.54677,0,0,-3.15963,3.16575,1.301,1.298
15.8,-1.02537,0,0,0.174631,0,0,1.57363,0,0,-3.38618,2.97969,1.201,1.398
15.9,-0.923512,0,0,0.176488,0,0,1.47549,0,0,-7.23948,-6.71893,1.101,1.3
16,-0.821369,0,0,0.178631,0,0,1.37763,0,0,-7.48246,-6.79797,1.001,1.2
16.1,-0.845962,0,0,0.254038,0,0,1.35304,0,0,3.60919,-3.60581,1.099,1.1
16.2,-0.870555,0,0,0.329445,0,0,1.32844,0,0,3.31212,-3.99863,1.199,1
16.3,-0.968388,0,0,0.331612,0,0,1.43061,0,0,6.71816,7.24681,1.299,1.098
16.4,-1.06651,0,0,0.333491,0,0,1.53249,0,0,6.64572,7.06162,1.399,1.198
