Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_length_0,arm_length_1
11.2,-1.16925,0,0,0.131753,0,0,1.63275,0,0,-5.05226,-1.85841,1.302,1.501
11.3,-1.10457,0,0,0.0964283,0,0,1.59743,0,0,-5.24483,-1.8438,1.202,1.501
11.4,-1.03963,0,0,0.0613733,0,0,1.56237,0,0,-5.49507,-1.82356,1.102,1.501
11.5,-0.974389,0,0,0.0266113,0,0,1.52761,0,0,-5.83445,-1.79517,1.002,1.501
11.6,-0.934437,0,0,0.0655627,0,0,1.46656,0,0,-1.78307,-4.71061,1,1.402
11.7,-0.895295,0,0,0.104705,0,0,1.4057,0,0,-1.76688,-4.86063,1,1.302
11.8,-0.856317,0,0,0.143683,0,0,1.34468,0,0,-1.74414,-5.04905,1,1.202
11.9,-0.817503,0,0,0.182497,0,0,1.2835,0,0,-1.71189,-5.29353,1,1.102
12,-0.778841,0,0,0.221159,0,0,1.22216,0,0,-1.66527,-5.62463,1,1.002
12.1,-0.839398,0,0,0.260602,0,0,1.2596,0,0,5.30135,1.71025,1.099,0.999
12.2,-0.900577,0,0,0.299423,0,0,1.29842,0,0,5.05483,1.7429,1.199,0.999
12.3,-0.961591,0,0,0.338409,0,0,1.33741,0,0,4.86504,1.76591,1.299,0.999
12.4,-1.02244,0,0,0.377559,0,0,1.37656,0,0,4.71407,1.7823,1.399,0.999
12.5,-1.08314,0,0,0.416864,0,0,1.41586,0,0,4.59086,1.79396,1.499,0.999
12.6,-1.1185,0,0,0.382504,0,0,1.4815,0,0,1.8226,5.50665,1.501,1.098
12.7,-1.15354,0,0,0.347458,0,0,1.54646,0,0,1.84311,5.25358,1.501,1.198
12.8,-1.18886,0,0,0.31214,0,0,1.61114,0,0,1.85791,5.05911,1.501,1.298
12.9,-1.22442,0,0,0.276577,0,0,1.67558,0,0,1.86863,4.90469,1.501,1.398
13,-1.26021,0,0,0.240791,0,0,1.73979,0,0,1.87636,4.77886,1.501,1.498
13.1,-1.19673,0,0,0.204272,0,0,1.70527,0,0,-4.89917,-1.869,1.402,1.501
13.2,-1.1323,0,0,0.168702,0,0,1.6697,0,0,-5.05226,-1.85841,1.302,1.501
13.3,-1.06762,0,0,0.133377,0,0,1.63438,0,0,-5.24483,-1.8438,1.202,1.501
13.4,-1.00268,0,0,0.0983217,0,0,1.59932,0,0,-5.49507,-1.82356,1.102,1.501
13.5,-0.93744,0,0,0.0635597,0,0,1.56456,0,0,-5.83445,-1.79517,1.002,1.501
13.6,-0.897489,0,0,0.102511,0,0,1.50351,0,0,-1.78307,-4.71061,1,1.402
13.7,-0.858347,0,0,0.141653,0,0,1.44265,0,0,-1.76688,-4.86063,1,1.302
13.8,-0.819369,0,0,0.180631,0,0,1.38163,0,0,-1.74414,-5.04905,1,1.202
13.9,-0.780555,0,0,0.219445,0,0,1.32044,0,0,-1.71189,-5.29353,1,1.102
14,-0.741893,0,0,0.258107,0,0,1.25911,0,0,-1.66527,-5.62463,1,1.002
14.1,-0.80245,0,0,0.29755,0,0,1.29655,0,0,5.30135,1.71025,1.099,0.999
14.2,-0.863628,0,0,0.336372,0,0,1.33537,0,0,5.05483,1.7429,1.199,0.999
14.3,-0.924642,0,0,0.375358,0,0,1.37436,0,0,4.86504,1.76591,1.299,0.999
14.4,-0.985493,0,0,0.414507,0,0,1.41351,0,0,4.71407,1.7823,1.399,0.999
14.5,-1.04619,0,0,0.453812,0,0,1.45281,0,0,4.59086,1.79396,1.499,0.999
14.6,-1.08155,0,0,0.419453,0,0,1.51845,0,0,1.8226,5.50665,1.501,1.098
14.7,-1.11659,0,0,0.384406,0,0,1.58341,0,0,1.84311,5.25358,1.501,1.198
14.8,-1.15191,0,0,0.349089,0,0,1.64809,0,0,1.85791,5.05911,1.501,1.298
14.9,-1.18747,0,0,0.313525,0,0,1.71253,0,0,1.86863,4.90469,1.501,1.398
15,-1.22326,0,0,0.277739,0,0,1.77674,0,0,1.87636,4.77886,1.501,1.498
15.1,-1.15942,0,0,0.241584,0,0,1.74158,0,0,-4.89894,-1.86893,1.402,1.5
15.2,-1.09499,0,0,0.206008,0,0,1.70601,0,0,-5.05203,-1.85834,1.302,1.5
15.3,-1.03032,0,0,0.170678,0,0,1.67068,0,0,-5.2446,-1.84373,1.202,1.5
15.4,-0.965382,0,0,0.135618,0,0,1.63562,0,0,-5.49483,-1.82348,1.102,1.5
15.5,-0.900149,0,0,0.100851,0,0,1.60085,0,0,-5.8342,-1.79508,1.002,1.5
15.6,-0.860199,0,0,0.139801,0,0,1.5398,0,0,-1.78293,-4.71196,1,1.401
15.7,-0.821058,0,0,0.178942,0,0,1.47894,0,0,-1.76669,-4.8623,1,1.301
15.8,-0.782082,0,0,0.217918,0,0,1.41792,0,0,-1.74387,-5.05118,1,1.201
15.9,-0.74327,0,0,0.25673,0,0,1.35673,0,0,-1.71151,-5.29634,1,1.101
16,-0.704609,0,0,0.295391,0,0,1.29539,0,0,-1.6647,-5.62854,1,1.001
16.1,-0.765552,0,0,0.334448,0,0,1.33345,0,0,5.30135,1.71025,1.099,0.999
16.2,-0.82673,0,0,0.37327,0,0,1.37227,0,0,5.05483,1.7429,1.199,0.999
16.3,-0.887744,0,0,0.412256,0,0,1.41126,0,0,4.86504,1.76591,1.299,0.999
16.4,-0.948595,0,0,0.451405,0,0,1.45041,0,0,4.71407,1.7823,1.399,0.999
16.5,-1.00929,0,0,0.49071,0,0,1.48971,0,0,4.59086,1.79396,1.499,0.999
16.6,-1.04465,0,0,0.456351,0,0,1.55535,0,0,1.8226,5.50665,1.501,1.098
16.7,-1.0797,0,0,0.421305,0,0,1.6203,0,0,1.84311,5.25358,1.501,1.198
16.8,-1.11501,0,0,0.385987,0,0,1.68499,0,0,1.85791,5.05911,1.501,1.298
16.9,-1.15058,0,0,0.350424,0,0,1.74942,0,0,1.86863,4.90469,1.501,1.398
17,-1.18636,0,0,0.314638,0,0,1.81364,0,0,1.87636,4.77886,1.501,1.498
17.1,-1.12252,0,0,0.278482,0,0,1.77848,0,0,-4.89894,-1.86893,1.402,1.5
17.2,-1.05809,0,0,0.242907,0,0,1.74291,0,0,-5.05203,-1.85834,1.302,1.5
17.3,-0.993423,0,0,0.207577,0,0,1.70758,0,0,-5.2446,-1.84373,1.202,1.5
