Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity__0,arm_extensile_velocity__1,arm_extensile_velocity__2,arm_length_0,arm_length_1,arm_length_2
12.3,0.863715,0.0296952,0,-0.369497,0.440555,0,-0.521745,-0.547667,0,-0.442779,1.22439,0.0276105,1,1,-1,1.50095,1.29885,0.999881
12.4,0.898848,0.0033971,0,-0.424465,0.459944,0,-0.50145,-0.536998,0,-0.435707,1.22018,-0.0450181,1,1,-1,1.50095,1.39885,0.999909
12.5,0.934302,-0.0230516,0,-0.479859,0.476659,0,-0.480849,-0.523279,0,-0.442426,1.22874,-0.115778,-1,1,-1,1.50096,1.49885,0.999938
12.6,0.89919,-0.0497631,0,-0.501018,0.490607,0,-0.425233,-0.506485,0,-1.22023,0.435656,0.0473187,-1,1,-1,1.40196,1.50086,0.999968
12.7,0.86404,-0.0760542,0,-0.521313,0.50135,0,-0.370254,-0.487172,0,-1.22401,0.442237,-0.0251575,-1,1,-1,1.30196,1.50087,0.999997
12.8,0.829402,-0.102441,0,-0.541427,0.508656,0,-0.315676,-0.464529,0,-1.24252,0.464788,-0.104358,-1,1,-1,1.20196,1.50087,0.999026
12.9,0.795043,-0.129058,0,-0.56132,0.513518,0,-0.261272,-0.439416,0,-1.27906,0.505923,-0.195152,-1,1,-1,1.10196,1.50087,0.999056
13,0.761083,-0.156264,0,-0.581097,0.515441,0,-0.206945,-0.410942,0,-1.34205,0.574033,-0.307366,-1,-1,-1,1.00197,1.50088,0.999087
13.1,0.723006,-0.120268,0,-0.529618,0.506942,0,-0.223137,-0.444003,0,0.458621,-1.3494,0.45817,-1,-1,-1,0.999995,1.40188,0.999113
13.2,0.683917,-0.0862638,0,-0.479133,0.496488,0,-0.237241,-0.472925,0,0.373394,-1.28475,0.373467,-1,-1,-1,0.999018,1.30188,0.999136
13.3,0.644352,-0.0536074,0,-0.429292,0.484349,0,-0.250105,-0.498609,0,0.308384,-1.24208,0.308473,-1,-1,-1,0.999039,1.20188,0.999156
13.4,0.604099,-0.022323,0,-0.380139,0.470839,0,-0.261451,-0.521262,0,0.257047,-1.21562,0.257156,-1,-1,-1,0.999058,1.10188,0.999175
13.5,0.563256,0.00778289,0,-0.331576,0.456151,0,-0.271451,-0.541231,0,0.215181,-1.20209,0.215314,-1,-1,1,0.999075,1.00188,0.999192
13.6,0.540637,0.00678604,0,-0.325487,0.506405,0,-0.26001,-0.590836,0,-0.254847,-0.255593,1.21477,-1,-1,1,0.999093,0.999895,1.09819
13.7,0.515445,0.00531333,0,-0.318576,0.55689,0,-0.247163,-0.640174,0,-0.305735,-0.306346,1.24062,-1,-1,1,0.999112,0.999914,1.19819
13.8,0.486886,0.00363797,0,-0.310145,0.607467,0,-0.232791,-0.689421,0,-0.370033,-0.370535,1.28247,-1,-1,1,0.999132,0.999934,1.29819
