Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_length_0,arm_length_1
11.8,-0.767289,0,0,0.232711,0,0,1.33271,0,0,-1.71151,-5.29634,1,1.101
11.9,-0.728629,0,0,0.271371,0,0,1.27137,0,0,-1.6647,-5.62854,1,1.001
12,-0.728856,0,0,0.272144,0,0,1.27114,0,0,5.63179,1.66357,1,0.999
12.1,-0.790184,0,0,0.310816,0,0,1.30982,0,0,5.29851,1.71064,1.1,0.999
12.2,-0.851361,0,0,0.349639,0,0,1.34864,0,0,5.05269,1.74317,1.2,0.999
12.3,-0.912373,0,0,0.388627,0,0,1.38763,0,0,4.86336,1.76611,1.3,0.999
12.4,-0.973222,0,0,0.427778,0,0,1.42678,0,0,4.71271,1.78243,1.4,0.999
12.5,-1.03392,0,0,0.467085,0,0,1.46608,0,0,4.58974,1.79406,1.5,0.999
12.6,-1.09446,0,0,0.506536,0,0,1.50554,0,0,4.48728,1.80228,1.6,0.999
12.7,-1.15488,0,0,0.546122,0,0,1.54512,0,0,4.40048,1.80797,1.7,0.999
12.8,-1.21517,0,0,0.585831,0,0,1.58483,0,0,4.32591,1.81176,1.8,0.999
12.9,-1.27535,0,0,0.625654,0,0,1.62465,0,0,4.26108,1.81412,1.9,0.999
13,-1.27568,0,0,0.625324,0,0,1.62532,0,0,1.81414,5.91748,1.901,0.999
13.1,-1.30888,0,0,0.592125,0,0,1.69212,0,0,1.83909,5.57242,1.901,1.099
13.2,-1.34241,0,0,0.558594,0,0,1.75859,0,0,1.85751,5.31879,1.901,1.199
13.3,-1.37623,0,0,0.524765,0,0,1.82477,0,0,1.87129,5.12416,1.901,1.299
13.4,-1.41033,0,0,0.49067,0,0,1.89067,0,0,1.88167,4.9698,1.901,1.399
13.5,-1.44466,0,0,0.456336,0,0,1.95634,0,0,1.88947,4.84419,1.901,1.499
13.6,-1.47921,0,0,0.421787,0,0,2.02179,0,0,1.89531,4.73982,1.901,1.599
13.7,-1.51395,0,0,0.387046,0,0,2.08705,0,0,1.89963,4.6516,1.901,1.699
13.8,-1.54887,0,0,0.35213,0,0,2.15213,0,0,1.90274,4.57595,1.901,1.799
13.9,-1.58394,0,0,0.317056,0,0,2.21706,0,0,1.9049,4.51031,1.901,1.899
14,-1.58365,0,0,0.316354,0,0,2.21735,0,0,-4.50908,-1.90494,1.901,1.901
14.1,-1.51872,0,0,0.281278,0,0,2.18228,0,0,-4.57455,-1.90279,1.801,1.901
14.2,-1.45364,0,0,0.246361,0,0,2.14736,0,0,-4.64997,-1.8997,1.701,1.901
14.3,-1.38838,0,0,0.211618,0,0,2.11262,0,0,-4.73791,-1.89541,1.601,1.901
14.4,-1.32293,0,0,0.177067,0,0,2.07807,0,0,-4.84191,-1.88961,1.501,1.901
14.5,-1.25727,0,0,0.142731,0,0,2.04373,0,0,-4.96704,-1.88184,1.401,1.901
14.6,-1.19137,0,0,0.108633,0,0,2.00963,0,0,-5.12072,-1.87153,1.301,1.901
14.7,-1.1252,0,0,0.0748014,0,0,1.9758,0,0,-5.3144,-1.85783,1.201,1.901
14.8,-1.05873,0,0,0.0412674,0,0,1.94227,0,0,-5.56659,-1.83952,1.101,1.901
14.9,-0.991935,0,0,0.00806486,0,0,1.90906,0,0,-5.90936,-1.81472,1.001,1.901
15,-0.991536,0,0,0.00846353,0,0,1.90846,0,0,-1.81443,-4.26104,1,1.901
15.1,-0.951723,0,0,0.0482766,0,0,1.84828,0,0,-1.81209,-4.32578,1,1.801
15.2,-0.912024,0,0,0.087976,0,0,1.78798,0,0,-1.80832,-4.40025,1,1.701
15.3,-0.872448,0,0,0.127552,0,0,1.72755,0,0,-1.80267,-4.48692,1,1.601
15.4,-0.833007,0,0,0.166993,0,0,1.66699,0,0,-1.7945,-4.58921,1,1.501
15.5,-0.793711,0,0,0.206289,0,0,1.60629,0,0,-1.78293,-4.71196,1,1.401
15.6,-0.754571,0,0,0.245429,0,0,1.54543,0,0,-1.76669,-4.8623,1,1.301
15.7,-0.715594,0,0,0.284406,0,0,1.48441,0,0,-1.74387,-5.05118,1,1.201
15.8,-0.676782,0,0,0.323218,0,0,1.42322,0,0,-1.71151,-5.29634,1,1.101
15.9,-0.638121,0,0,0.361879,0,0,1.36188,0,0,-1.6647,-5.62854,1,1.001
16,-0.638349,0,0,0.362651,0,0,1.36165,0,0,5.63179,1.66357,1,0.999
16.1,-0.699676,0,0,0.401324,0,0,1.40032,0,0,5.29851,1.71064,1.1,0.999
16.2,-0.760853,0,0,0.440147,0,0,1.43915,0,0,5.05269,1.74317,1.2,0.999
16.3,-0.821865,0,0,0.479135,0,0,1.47813,0,0,4.86336,1.76611,1.3,0.999
16.4,-0.882714,0,0,0.518286,0,0,1.51729,0,0,4.71271,1.78243,1.4,0.999
16.5,-0.943408,0,0,0.557592,0,0,1.55659,0,0,4.58974,1.79406,1.5,0.999
16.6,-1.00396,0,0,0.597044,0,0,1.59604,0,0,4.48728,1.80228,1.6,0.999
16.7,-1.06437,0,0,0.63663,0,0,1.63563,0,0,4.40048,1.80797,1.7,0.999
16.8,-1.12466,0,0,0.676339,0,0,1.67534,0,0,4.32591,1.81176,1.8,0.999
16.9,-1.18484,0,0,0.716162,0,0,1.71516,0,0,4.26108,1.81412,1.9,0.999
17,-1.18517,0,0,0.715831,0,0,1.71583,0,0,1.81414,5.91748,1.901,0.999
17.1,-1.21837,0,0,0.682632,0,0,1.78263,0,0,1.83909,5.57242,1.901,1.099
17.2,-1.2519,0,0,0.649102,0,0,1.8491,0,0,1.85751,5.31879,1.901,1.199
17.3,-1.28573,0,0,0.615273,0,0,1.91527,0,0,1.87129,5.12416,1.901,1.299
17.4,-1.31982,0,0,0.581177,0,0,1.98118,0,0,1.88167,4.9698,1.901,1.399
17.5,-1.35416,0,0,0.546843,0,0,2.04684,0,0,1.88947,4.84419,1.901,1.499
17.6,-1.38871,0,0,0.512295,0,0,2.11229,0,0,1.89531,4.73982,1.901,1.599
17.7,-1.42345,0,0,0.477553,0,0,2.17755,0,0,1.89963,4.6516,1.901,1.699
17.8,-1.45836,0,0,0.442638,0,0,2.24264,0,0,1.90274,4.57595,1.901,1.799
17.9,-1.49344,0,0,0.407564,0,0,2.30756,0,0,1.9049,4.51031,1.901,1.899
18,-1.49314,0,0,0.406861,0,0,2.30786,0,0,-4.50908,-1.90494,1.901,1.901
18.1,-1.42821,0,0,0.371786,0,0,2.27279,0,0,-4.57455,-1.90279,1.801,1.901
