Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,sphere_pos_3_x,sphere_pos_3_y,sphere_pos_3_z,sphere_pos_4_x,sphere_pos_4_y,sphere_pos_4_z,sphere_pos_5_x,sphere_pos_5_y,sphere_pos_5_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_force_3,input_action_3,arm_energy_consumption_3,arm_force_4,input_action_4,arm_energy_consumption_4,arm_force_5,input_action_5,arm_energy_consumption_5,arm_force_6,input_action_6,arm_energy_consumption_6,arm_force_7,input_action_7,arm_energy_consumption_7,arm_force_8,input_action_8,arm_energy_consumption_8,arm_length_0,arm_length_1,arm_length_2,arm_length_3,arm_length_4,arm_length_5,arm_length_6,arm_length_7,arm_length_8
310.5,-1.16793,0.0106592,0,-0.256842,-0.402269,0,-0.354775,0.593701,0,0.444949,-1.11583,0,0.710899,-0.151615,0,0.82354,1.14406,0,-1.63015,-1,0.162702,-0.466638,-1,0.0465462,-1.74936,-1,0.173114,-2.30007,-1,0.23061,-0.0975186,1,0,0.620118,1,0,-0.555833,0,0,-0.204692,1,0,-0.50317,-1,0.0403703,1.0013,1.00158,1.00177,1.00184,0.999675,1.30044,1.30051,1.30056,1.00122
310.6,-1.18572,0.0339658,0,-0.304542,-0.437387,0,-0.336887,0.561884,0,0.448601,-1.09505,0,0.755287,-0.144044,0,0.820563,1.15488,0,0.649956,-1,0.000904748,-0.330928,-1,0.00081294,-0.102741,-1,0.00170009,-0.0838657,-1,0.00224441,1.67748,1,0.168521,-0.644341,1,0,-0.105323,0,0,0.276629,1,0,-0.371398,-1,0.000891923,0.99932,0.999603,0.999795,0.99987,1.09868,1.30045,1.30051,1.30057,0.999232
310.7,-1.1998,0.0566072,0,-0.351453,-0.471582,0,-0.318134,0.52768,0,0.448691,-1.07122,0,0.800299,-0.13588,0,0.815749,1.1646,0,0.587666,-1,0,-0.330635,-1,0,-0.234201,-1,0,-0.21143,-1,0,1.69799,1,0.168406,-0.636643,1,0,-0.145792,0,0,0.267335,1,0,-0.3934,-1,0,0.999341,0.999625,0.999816,0.999898,1.19868,1.30046,1.30052,1.30058,0.999243
310.8,-1.2094,0.0785798,0,-0.397856,-0.504626,0,-0.298455,0.490259,0,0.4449,-1.04279,0,0.845912,-0.127524,0,0.808747,1.17253,0,0.536561,-1,0,-0.34481,-1,0,-0.359061,0,0,-0.341746,-1,0,1.76622,-1,0.172817,-0.663316,0,0,-0.191284,-1,0,0.255593,-1,0,-0.45029,-1,0,0.999363,0.999647,0.999838,0.999926,1.29868,1.30047,1.30053,1.30059,0.999258
310.9,-1.18977,0.0719434,0,-0.340621,-0.455047,0,-0.308741,0.544306,0,0.460423,-1.05357,0,0.810646,-0.117684,0,0.764693,1.08202,0,-0.394021,-1,0,-0.0918468,-1,0,-0.101528,0,0,0.294839,-1,0,-1.81211,-1,0.181704,1.19667,0,0,-1.16252,-1,0.108198,-1.39135,-1,0.13546,-0.00267295,-1,0,0.999386,0.99967,0.999861,0.999953,1.20068,1.30048,1.20158,1.20159,0.999273
311,-1.16396,0.066533,0,-0.282262,-0.404016,0,-0.315568,0.595311,0,0.4716,-1.06102,0,0.777285,-0.10964,0,0.712243,0.989026,0,-0.46348,-1,0,-0.144016,-1,0,-0.20889,0,0,0.187859,-1,0,-1.84666,-1,0.182505,1.34367,0,0,-1.35249,-1,0.12548,-1.50026,-1,0.144207,-0.0209254,-1,0,0.999407,0.999691,0.999882,0.999981,1.10068,1.30049,1.10164,1.10159,0.999284
311.1,-1.1317,0.061841,0,-0.221816,-0.351636,0,-0.31867,0.643565,0,0.477416,-1.06515,0,0.746385,-0.102736,0,0.650388,0.893245,0,-0.556248,1,0,-0.182147,1,0,-0.345041,0,0,0.0670028,-1,0.00164185,-1.94109,-1,0.188886,1.61135,0,0,-1.60929,-1,0.147424,-1.68201,0,0.158231,-0.00956511,0,0,0.999428,0.999711,0.999903,0.999012,1.00068,1.3005,1.00171,1.0016,0.999292
311.2,-1.22588,0.0572571,0,-0.204188,-0.348843,0,-0.297462,0.6467,0,0.492472,-1.06487,0,0.764902,-0.103428,0,0.67148,0.892799,0,1.17948,1,0.121202,0.998304,1,0.103247,-0.29796,0,0,0.329413,-1,0,0.420454,-1,0,-0.00541305,0,0,0.402959,-1,0.00108427,-0.098664,0,0,-0.23227,0,0,1.09844,1.09873,0.999903,0.999012,0.999682,1.3005,0.999707,1.0006,0.999292
311.3,-1.31774,0.0530054,0,-0.186713,-0.346323,0,-0.276798,0.649513,0,0.50765,-1.06458,0,0.783158,-0.104013,0,0.692927,0.892507,0,1.13411,1,0.115515,0.935783,1,0.0965276,-0.242819,0,0,0.329734,-1,0,0.420365,-1,0,-0.0137651,0,0,0.393552,-1,0,-0.0978631,0,0,-0.234374,0,0,1.19845,1.19874,0.999903,0.999013,0.999682,1.3005,0.999707,1.0006,0.999292
311.4,-1.40775,0.049192,0,-0.169204,-0.343994,0,-0.256297,0.652108,0,0.522998,-1.06433,0,0.801391,-0.104599,0,0.714155,0.892188,0,1.10248,0,0.111723,0.887474,-1,0.0910435,-0.200282,0,0,0.33071,1,0,0.42208,0,0,-0.0215604,-1,0,0.386309,-1,0,-0.0971326,-1,0,-0.236927,1,0,1.29846,1.29875,0.999903,0.999013,0.999682,1.3005,0.999707,1.0006,0.999292
311.5,-1.37355,0.147418,0,-0.196465,-0.403356,0,-0.260151,0.594519,0,0.60585,-1.15446,0,0.743814,-0.063726,0,0.680261,0.933852,0,2.0732,0,0,-2.9842,-1,0.296873,1.26785,0,0,2.30771,1,0.237313,0.999274,0,0,-2.65172,-1,0.272638,-0.624541,-1,0,0.99709,-1,0.000430956,0.0852549,1,0.014283,1.29956,1.20081,0.999906,1.09803,0.999737,1.20151,0.999761,0.9996,1.09842
311.6,-1.32242,0.242703,0,-0.228012,-0.458321,0,-0.263752,0.540949,0,0.688837,-1.23104,0,0.676119,-0.0315779,0,0.640547,0.967393,0,2.00044,0,0,-3.03855,-1,0.300909,0.795211,0,0,2.17619,1,0.224144,0.850053,0,0,-2.56854,-1,0.260295,-0.793832,-1,0,0.959227,-1,0,-0.00631268,1,0.00378832,1.29968,1.10088,0.99991,1.19804,0.999781,1.10152,0.999805,0.999604,1.19853
311.7,-1.25488,0.332832,0,-0.264131,-0.508533,0,-0.267577,0.491376,0,0.76995,-1.29481,0,0.60039,-0.00629948,0,0.597149,0.993304,0,1.97144,0,0,-3.12409,0,0.307906,0.328711,0,0,2.04441,-1,0.21095,0.763921,0,0,-2.55618,1,0.255714,-0.946684,-1,0,0.954919,-1,0,-0.0840126,1,0.00462328,1.29979,1.00095,0.999915,1.29806,0.999818,1.00152,0.999842,0.999609,1.29862
311.8,-1.25935,0.272609,0,-0.19606,-0.475077,0,-0.290545,0.520406,0,0.677501,-1.29654,0,0.681405,0.00419114,0,0.587106,0.999384,0,-1.53958,0,0,1.36128,0,0,-1.11334,0,0,-2.67509,-1,0.265258,-0.777019,0,0,2.50976,1,0.248943,-0.254855,-1,0,0.0713789,-1,0,1.66819,1,0.00389374,1.29985,0.999989,0.999956,1.20013,0.999822,1.09953,0.999845,0.99965,1.30073
311.9,-1.25728,0.20968,0,-0.131146,-0.439603,0,-0.314586,0.543425,0,0.580579,-1.27727,0,0.761406,0.0109567,0,0.578134,0.993705,0,-1.62037,0,0,1.40461,0,0,-1.37477,0,0,-2.80736,-1,0.273541,-1.19893,0,0,2.66161,1,0.257624,-0.272169,-1,0,-0.149326,-1,0,1.58437,1,0,1.2999,1.00003,0.999997,1.1002,0.999827,1.19953,0.999851,0.999691,1.30085
312,-1.24891,0.144343,0,-0.0692876,-0.401891,0,-0.339719,0.560887,0,0.480186,-1.23654,0,0.840094,0.0136743,0,0.569814,0.976177,0,-1.70756,-1,0,1.4626,1,0,-1.74026,1,0,-3.01896,1,0.290738,-1.70888,-1,0,2.95072,1,0.279473,-0.342201,-1,0,-0.374475,0,0,1.58031,-1,0,1.29995,1.00007,1.00004,1.00028,0.999834,1.29954,0.999858,0.999731,1.30098
312.1,-1.25867,0.0948232,0,-0.169269,-0.408273,0,-0.327319,0.68044,0,0.570207,-1.22182,0,0.758527,-0.0355997,0,0.633808,0.956433,0,-0.979239,-1,0.114706,1.11541,1,0.137721,2.49524,1,0.265754,2.32935,1,0.238885,-0.21097,-1,0,-1.02918,1,0,1.09174,-1,0,-0.852955,0,0,-2.28718,-1,0.222547,1.20095,1.09916,1.09912,1.0984,0.999845,1.30068,0.999968,0.999841,1.20208
312.2,-1.26085,0.0552442,0,-0.269004,-0.420305,0,-0.303719,0.779394,0,0.657305,-1.18241,0,0.671626,-0.0813076,0,0.685611,0.918533,0,-0.837146,-1,0.0893443,0.838748,1,0.09533,2.36245,1,0.241014,2.33335,1,0.231636,-0.62273,-1,0,-1.33919,1,0,1.009,-1,0.000457565,-1.00526,0,0,-2.56841,-1,0.241004,1.10096,1.1992,1.1992,1.19852,0.999852,1.30081,0.999066,0.999938,1.1022
312.3,-1.26008,0.019373,0,-0.369777,-0.435909,0,-0.268498,0.860414,0,0.738964,-1.11397,0,0.580584,-0.125223,0,0.730657,0.863484,0,-0.796415,-1,0.0811211,0.700916,1,0.0761579,2.42351,0,0.23763,2.57088,-1,0.242787,-1.23706,0,0,-1.78545,0,0,1.04896,0,0,-1.22157,0,0,-3.11291,1,0.281589,1.00096,1.29922,1.29927,1.29864,0.999857,1.30093,0.999159,1.00003,1.00235
312.4,-1.22113,-0.0255593,0,-0.307937,-0.433025,0,-0.275499,0.866862,0,0.635767,-1.17382,0,0.624638,-0.0724056,0,0.722104,0.92288,0,-1.20864,-1,0,0.57852,1,0,-1.27597,0,0,-2.84696,-1,0.290582,0.0618414,0,0,1.23336,0,0,-0.322772,0,0,1.01123,0,0,2.83532,1,0.294067,0.999973,1.30024,1.30029,1.20073,0.999871,1.30095,0.999174,1.00005,1.10047
312.5,-1.17796,-0.0723914,0,-0.244797,-0.431799,0,-0.280032,0.868032,0,0.526012,-1.21632,0,0.667765,-0.0231441,0,0.713318,0.975878,0,-1.31344,-1,0,0.651705,1,0,-1.3746,0,0,-2.90992,-1,0.286129,-0.422277,0,0,1.18907,0,0,-0.276058,0,0,0.913443,0,0,2.80893,1,0.280447,0.999987,1.30026,1.30031,1.10082,0.999884,1.30097,0.999187,1.00006,1.20056
312.6,-1.12931,-0.122788,0,-0.179461,-0.432274,0,-0.282525,0.863961,0,0.40796,-1.24149,0,0.710529,0.0234825,0,0.703852,1.02353,0,-0.871724,0,0.00318079,0.518446,1,0,-1.04731,-1,0,-2.17649,1,0.303596,-0.363744,0,0,0.629303,0,0,-0.0747861,-1,0,0.232156,0,0,1.03231,1,0.286552,0.999001,1.30028,1.30033,1.00094,0.999898,1.30098,0.999201,1.00007,1.30065
312.7,-1.16754,-0.117637,0,-0.1994,-0.36412,0,-0.280857,0.833441,0,0.442006,-1.25769,0,0.727403,0.0112607,0,0.702439,1.01102,0,0.582256,0,0,0.106731,1,0,-0.852894,-1,0.0874934,1.07098,1,0.110036,0.268043,0,0,0.180715,0,0,-0.0575407,-1,0,-0.226356,0,0,-0.451584,1,0,0.999022,1.30029,1.20133,1.09894,0.999937,1.30099,0.999203,1.00008,1.30065
312.8,-1.19945,-0.114668,0,-0.216501,-0.293279,0,-0.280414,0.805191,0,0.473666,-1.27488,0,0.74005,-0.00179411,0,0.700113,0.997484,0,0.451595,0,0,0.0978999,1,0,-0.842039,-1,0.0843597,1.00336,1,0.103808,0.129038,0,0,0.213467,0,0,-0.0777422,-1,0,-0.245367,0,0,-0.400755,1,0,0.999046,1.3003,1.10133,1.19894,0.999976,1.30099,0.999204,1.00008,1.30065
312.9,-1.2244,-0.115075,0,-0.230766,-0.219154,0,-0.281116,0.779907,0,0.50219,-1.29276,0,0.748317,-0.0156056,0,0.697197,0.983164,0,0.270315,-1,0,0.144835,1,0,-0.889865,1,0.0859939,0.912448,1,0.0960171,-0.0461508,1,0,0.294101,1,0,-0.0919475,0,0,-0.262271,0,0,-0.334581,1,0,0.999075,1.3003,1.00133,1.29894,1.00002,1.30099,0.999205,1.00008,1.30065
313,-1.26188,-0.0564998,0,-0.296529,-0.314351,0,-0.27117,0.785714,0,0.560765,-1.293,0,0.759906,-0.00766914,0,0.706721,0.990993,0,1.30152,-1,0,-1.04917,1,0,1.93849,1,0.2387,1.1763,1,0.00435535,1.77305,1,0.213575,-1.49415,1,0,0.240347,0,0,0.191752,0,0,-0.994742,1,0,0.999197,1.30032,1.09936,1.30104,1.09905,1.30099,0.999205,1.00008,1.30066
313.1,-1.27871,-0.0148309,0,-0.357559,-0.402223,0,-0.260739,0.794242,0,0.597467,-1.28586,0,0.772012,0.00304224,0,0.716715,1.00159,0,0.752275,-1,0,-0.692755,1,0,1.45817,1,0.166783,0.665585,1,0,1.37136,1,0.154761,-1.07872,1,0,0.237931,0,0,0.212565,0,0,-0.653373,1,0,0.999291,1.30033,1.19938,1.30111,1.19907,1.30099,0.999205,1.00008,1.30067
313.2,-1.28153,0.0140081,0,-0.415383,-0.484523,0,-0.249645,0.805262,0,0.618801,-1.27415,0,0.784528,0.0159198,0,0.727435,1.01437,0,0.381254,1,0,-0.501091,1,0,1.22073,-1,0.132427,0.322999,0,0,1.16402,0,0.125553,-0.858436,-1,0,0.240652,1,0,0.22974,0,0,-0.46117,-1,0,0.999368,1.30033,1.29939,1.30117,1.29909,1.30099,0.999205,1.00008,1.30067
313.3,-1.3837,0.0599226,0,-0.438547,-0.501587,0,-0.241982,0.682608,0,0.669201,-1.1843,0,0.75524,0.0132954,0,0.806724,1.01211,0,2.12952,1,0.211568,-0.0747607,1,0,-0.783756,-1,0.0800214,0.982654,0,0,1.43883,0,0,-2.24272,-1,0.221542,1.61371,1,0.170855,-0.52782,0,0,-2.41395,-1,0.236619,1.09837,1.30049,1.2014,1.30123,1.30009,1.20201,1.09825,1.00014,1.20169
313.4,-1.46651,0.120022,0,-0.457965,-0.529095,0,-0.23871,0.549247,0,0.717721,-1.08693,0,0.723363,0.0137725,0,0.871456,1.00293,0,2.25538,1,0.218132,-0.586128,1,0,-0.864074,-1,0.0809839,1.01429,0,0,1.43379,0,0,-2.47708,-1,0.234119,1.43655,1,0.152581,-0.712546,0,0,-2.51797,-1,0.246524,1.19838,1.30066,1.10141,1.30131,1.30009,1.10205,1.19829,1.00018,1.10171
313.5,-1.52318,0.195538,0,-0.473746,-0.57071,0,-0.238753,0.401712,0,0.761497,-0.980397,0,0.685695,0.017475,0,0.919818,0.98991,0,2.58748,0,0.23987,-1.35727,-1,0,-1.22408,1,0.101048,1.02634,-1,0,1.67719,0,0,-3.03122,0,0.272106,1.18534,0,0.132128,-0.780598,1,0,-2.64874,-1,0.258054,1.2984,1.30086,1.00141,1.30141,1.3001,1.00212,1.29833,1.00022,1.00175
313.6,-1.4189,0.215202,0,-0.455341,-0.656679,0,-0.235913,0.421641,0,0.694611,-1.00454,0,0.669716,-0.0050922,0,0.888264,1.07321,0,0.023302,0,0,-2.09092,-1,0.215013,0.635529,1,0.0594281,-1.51004,-1,0.149429,1.11698,0,0,-0.871575,0,0,-1.24964,0,0,2.34611,1,0.237941,0.839035,-1,0.000744357,1.29947,1.20187,1.09942,1.20241,1.30012,1.00113,1.29935,1.09923,0.999759
313.7,-1.30974,0.22743,0,-0.438546,-0.736841,0,-0.230674,0.445448,0,0.623839,-1.02746,0,0.651411,-0.0280697,0,0.858389,1.15418,0,-0.225691,0,0,-2.03988,-1,0.205916,0.758462,1,0.0693896,-1.53423,-1,0.152186,0.992193,0,0,-0.936311,0,0,-1.18244,0,0,2.28758,1,0.231422,0.748994,-1,0,1.29954,1.10187,1.19942,1.10242,1.30014,1.00115,1.29937,1.19923,0.999773
313.8,-1.19504,0.233258,0,-0.423792,-0.812755,0,-0.22307,0.472087,0,0.549589,-1.04808,0,0.630235,-0.0515512,0,0.830044,1.23324,0,-0.4755,1,0,-2.05922,-1,0.204364,0.931809,0,0.0841139,-1.56825,0,0.155018,0.907159,-1,0,-1.03406,1,0,-1.14526,1,0,2.25599,0,0.226942,0.648568,0,0,1.2996,1.00188,1.29943,1.00242,1.30016,1.00116,1.29939,1.29924,0.999787
313.9,-1.22896,0.21898,0,-0.369626,-0.757355,0,-0.282036,0.540168,0,0.577199,-1.08364,0,0.624496,-0.0849641,0,0.840191,1.19726,0,-0.177188,1,0.00120445,0.649625,-1,0.000346684,0.262214,0,0,0.452857,0,0,-1.9858,-1,0.213907,1.76023,1,0.179766,0.305355,1,0.00146181,-0.838533,0,0,0.547539,0,0,1.30065,0.999916,1.30048,1.00147,1.20116,1.10018,1.30045,1.30024,0.999793
314,-1.25158,0.203832,0,-0.313115,-0.696771,0,-0.335006,0.603567,0,0.594862,-1.11941,0,0.623771,-0.120035,0,0.839394,1.1622,0,-0.224169,1,0,0.508222,-1,0,-0.037832,0,0,0.232853,0,0,-1.80409,-1,0.188304,1.77343,1,0.175762,0.0502311,1,0,-0.683259,0,0,0.584755,0,0,1.3007,0.999951,1.30052,1.00152,1.10117,1.20019,1.30049,1.30024,0.999795
314.1,-1.26353,0.186845,0,-0.25257,-0.631624,0,-0.383807,0.662306,0,0.601431,-1.15494,0,0.627007,-0.155472,0,0.830184,1.12879,0,-0.295638,1,0,0.125244,0,0,0.333688,0,0,0.266033,-1,0,-1.48942,0,0.17631,0.259907,1,0.180918,0.16059,1,0,-0.473842,1,0,0.120041,-1,0,1.30074,0.999987,1.30057,1.00159,1.00119,1.3002,1.30053,1.30024,0.999795
314.2,-1.26319,0.186336,0,-0.251897,-0.631726,0,-0.383655,0.662152,0,0.600006,-1.15464,0,0.627489,-0.155219,0,0.830148,1.12913,0,0,1,0,0,0,0,0,0,0,0,-1,0.00349334,0,0,0,0,1,0,0,1,0,0,1,0,0,-1,0,1.30074,0.999987,1.30057,0.999588,1.00019,1.3002,1.30053,1.30024,0.999796
314.3,-1.26319,0.186336,0,-0.251897,-0.631726,0,-0.383655,0.662152,0,0.600006,-1.15464,0,0.627489,-0.155219,0,0.830148,1.12913,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-1,0,1.30074,0.999987,1.30057,0.999588,1.00019,1.3002,1.30053,1.30024,0.999796
314.4,-1.26319,0.186336,0,-0.251897,-0.631726,0,-0.383655,0.662152,0,0.600006,-1.15464,0,0.627489,-0.155219,0,0.830148,1.12913,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,-1,0,1.30074,0.999987,1.30057,0.999588,1.00019,1.3002,1.30053,1.30024,0.999796
314.5,-1.21427,0.133432,0,-0.271221,-0.609835,0,-0.381974,0.686011,0,0.571555,-1.14734,0,0.615085,-0.148486,0,0.839618,1.13222,0,-1.55373,-1,0.156431,0.221131,-1,0.00126524,0.334918,0,0,-0.608423,-1,0,-0.299408,-1,0.00178585,0.0208893,1,0,0.16196,0,0,-0.0291789,0,0,0.220958,-1,0,1.20174,0.999028,1.30057,0.999589,0.99919,1.3002,1.30053,1.30024,0.999798
314.6,-1.16163,0.0836079,0,-0.290767,-0.589619,0,-0.38154,0.707782,0,0.543627,-1.14004,0,0.602543,-0.141982,0,0.846785,1.13511,0,-1.54653,-1,0.154871,0.118276,-1,0,0.33078,0,0,-0.598356,-1,0,-0.306691,-1,0,0.00934027,1,0,0.109769,0,0,-0.0148202,0,0,0.222961,-1,0,1.10174,0.999067,1.30057,0.99959,0.999191,1.3002,1.30054,1.30024,0.999799
314.7,-1.10487,0.0372141,0,-0.310131,-0.570966,0,-0.382648,0.727585,0,0.516441,-1.13307,0,0.589387,-0.135935,0,0.851566,1.1376,0,-1.55645,-1,0.155004,0.0144915,-1,0,0.343845,0,0,-0.588045,0,0,-0.317647,0,0,0.00241561,-1,0,0.0616414,-1,0,-0.00335293,1,0,0.225652,0,0,1.00174,0.999106,1.30057,0.999591,0.999192,1.3002,1.30054,1.30024,0.9998
314.8,-1.07779,0.0624037,0,-0.327333,-0.598169,0,-0.31048,0.702326,0,0.520035,-1.12842,0,0.554986,-0.129222,0,0.80477,1.1468,0,0.0601703,-1,0.0014931,-0.752084,-1,0,0.299603,0,0,0.0680499,0,0,0.333792,0,0,-1.24115,-1,0.122081,-1.27758,-1,0.120332,0.640969,1,0,-0.167469,0,0,0.999768,0.999129,1.3006,0.999599,0.999199,1.20121,1.20156,1.30024,0.999807
314.9,-1.04629,0.0889297,0,-0.343826,-0.622493,0,-0.236121,0.673675,0,0.521162,-1.1235,0,0.52197,-0.123686,0,0.753238,1.15583,0,0.0710726,-1,0,-0.844056,-1,0,0.162474,0,0,0.00813715,0,0,0.383079,0,0,-1.31863,-1,0.127591,-1.48542,-1,0.137511,0.810178,1,0,-0.136358,0,0,0.999792,0.999154,1.30064,0.999604,0.999205,1.10122,1.10159,1.30024,0.999813
315,-1.00882,0.117136,0,-0.359928,-0.643508,0,-0.158245,0.64143,0,0.519366,-1.11897,0,0.49089,-0.119554,0,0.694724,1.16462,0,0.102143,0,0,-0.973177,-1,0,-0.0356568,-1,0,-0.0616488,1,0,0.497311,0,0,-1.47027,0,0.138661,-1.82305,1,0.164078,1.09876,1,0,-0.0884284,0,0,0.999819,0.99918,1.30067,0.999609,0.999209,1.00124,1.00164,1.30025,0.999817
315.1,-1.0821,0.1244,0,-0.384501,-0.591862,0,-0.200462,0.59462,0,0.580878,-1.11834,0,0.497367,-0.122005,0,0.747447,1.15398,0,0.731588,0,0,0.856198,-1,0,-0.713196,-1,0.0809847,1.56447,1,0.153331,-0.297479,0,0,0.17016,0,0,1.56548,1,0.154638,-0.973873,1,0,-0.742166,0,0,0.999841,0.9992,1.20167,1.09861,0.999229,1.00026,1.09964,1.30026,0.999832
315.2,-1.15143,0.131028,0,-0.410488,-0.540337,0,-0.243156,0.547539,0,0.643368,-1.11344,0,0.497993,-0.124216,0,0.800985,1.14026,0,0.642073,0,0,0.774797,-1,0,-0.540843,-1,0.0624502,1.6588,1,0.160859,-0.449836,0,0,0.0250537,0,0,1.63038,1,0.159543,-1.07804,1,0,-0.898407,0,0,0.99986,0.999218,1.10167,1.19861,0.999247,1.00028,1.19964,1.30027,0.999852
315.3,-1.2176,0.137218,0,-0.438072,-0.488959,0,-0.286615,0.500183,0,0.70728,-1.10309,0,0.493105,-0.126417,0,0.855587,1.12232,0,0.572578,0,0,0.713221,-1,0,-0.380126,-1,0.0459374,1.80384,-1,0.1727,-0.635022,1,0,-0.129824,-1,0,1.73366,1,0.167889,-1.22742,-1,0,-1.10464,-1,0,0.999878,0.999235,1.00167,1.29861,0.999264,1.0003,1.29964,1.30028,0.999876
315.4,-1.21369,0.115023,0,-0.437472,-0.515246,0,-0.280399,0.472007,0,0.631314,-1.06001,0,0.564145,-0.0622808,0,0.857739,1.10155,0,-0.428261,0,0,0.298896,-1,0,-0.462614,-1,0.00191296,-1.67825,-1,0.178255,1.43109,1,0.146412,-0.181604,-1,0.00105719,0.264465,1,0,-0.767046,-1,0.0636271,-0.205921,-1,0,0.999878,0.999236,0.999671,1.20061,1.09828,0.999359,1.30065,1.20129,0.999986
315.5,-1.20975,0.0950957,0,-0.442569,-0.546148,0,-0.271474,0.438773,0,0.559831,-0.998221,0,0.625826,-0.00132686,0,0.864144,1.07285,0,-0.400449,0,0,0.24136,-1,0,-0.432379,-1,0,-1.6559,-1,0.164607,1.53975,1,0.147216,-0.406366,-1,0,0.357638,1,0,-0.940835,-1,0.0869849,-0.612132,-1,0.00206371,0.999879,0.999237,0.999672,1.10063,1.19829,0.999417,1.30065,1.10129,0.999075
315.6,-1.20431,0.0763323,0,-0.450855,-0.580989,0,-0.258975,0.400098,0,0.48874,-0.92227,0,0.680261,0.0583589,0,0.873472,1.03982,0,-0.404264,-1,0,0.183609,1,0,-0.4836,-1,0,-1.81039,-1,0.171858,1.8127,0,0.166225,-0.615712,-1,0,0.41796,1,0,-1.06571,1,0.100633,-0.997258,-1,0,0.999881,0.999239,0.999674,1.00066,1.2983,0.999474,1.30065,1.0013,0.999156
315.7,-1.25074,0.0462536,0,-0.45545,-0.559821,0,-0.213474,0.410139,0,0.465406,-0.948874,0,0.707,0.0206472,0,0.885112,1.10644,0,-0.36837,-1,0,1.35828,1,0.135319,-0.429931,-1,0,-0.347008,-1,0,0.22044,0,0,0.371789,-1,0,-0.0681745,1,0,1.41428,1,0.144963,0.642223,-1,0,0.999903,1.09824,0.999687,0.999669,1.29932,0.999488,1.30066,1.0993,0.999169
315.8,-1.29463,0.0138969,0,-0.459336,-0.535778,0,-0.166238,0.419992,0,0.439595,-0.973144,0,0.732289,-0.0177915,0,0.895455,1.17137,0,-0.457733,-1,0,1.38423,1,0.136962,-0.462473,-1,0,-0.375934,-1,0,0.157376,0,0,0.326884,-1,0,-0.0498655,1,0,1.35402,1,0.138287,0.633019,-1,0,0.999927,1.19824,0.999701,0.999683,1.29934,0.999502,1.30068,1.19931,0.999183
315.9,-1.33562,-0.0211401,0,-0.462486,-0.508519,0,-0.11709,0.429636,0,0.410955,-0.994828,0,0.755924,-0.0570681,0,0.904499,1.23473,0,-0.57376,1,0,1.43569,1,0.140766,-0.517569,-1,0,-0.414789,-1,0,0.0852498,0,0,0.297087,1,0,-0.0424176,0,0,1.30386,1,0.132797,0.629152,1,0,0.999954,1.29824,0.999716,0.999698,1.29936,0.999517,1.3007,1.29931,0.999199
316,-1.377,0.0109628,0,-0.406096,-0.505993,0,-0.157653,0.462414,0,0.41308,-1.0791,0,0.812496,-0.0550346,0,0.882472,1.24341,0,1.24595,1,0.127209,-0.210404,1,0.00188889,-0.215945,-1,0,0.496676,-1,0,-0.401298,0,0,1.26617,1,0.128945,-0.596231,0,0,0.520184,1,0,1.47691,1,0.153064,1.09896,1.30024,0.999768,0.99975,1.29936,1.09852,1.3007,1.30033,1.0982
316.1,-1.41772,0.0403342,0,-0.34608,-0.499572,0,-0.197385,0.489129,0,0.407744,-1.15636,0,0.873501,-0.0512929,0,0.858293,1.24898,0,1.16301,1,0.120509,-0.166701,1,0,-0.317577,-1,0,0.33552,-1,0,-0.38238,0,0,1.26026,1,0.12605,-0.583619,0,0,0.431538,1,0,1.38422,1,0.14283,1.19896,1.30024,0.99982,0.999807,1.29936,1.19852,1.3007,1.30036,1.19821
316.2,-1.45821,0.0657481,0,-0.282549,-0.488984,0,-0.236149,0.509812,0,0.394186,-1.22503,0,0.938771,-0.0454643,0,0.832981,1.25062,0,1.066,1,0.111537,-0.109989,1,0,-0.440103,1,0,0.151384,0,0,-0.405473,1,0,1.29191,-1,0.127259,-0.573331,1,0,0.331109,0,0,1.31678,0,0.13477,1.29896,1.30024,0.999872,0.999868,1.29936,1.29853,1.30071,1.30039,1.29821
316.3,-1.43314,0.0918052,0,-0.314372,-0.572282,0,-0.206226,0.522276,0,0.42605,-1.24429,0,0.863319,-0.0208178,0,0.851304,1.27955,0,0.27474,1,0.00399586,-0.785219,1,0,1.78228,1,0.179407,0.66667,0,0,0.200591,1,0.00370806,-1.83436,-1,0.198214,0.532552,1,0,0.154608,0,0,-0.260063,0,0,1.30102,1.30024,1.09889,0.999909,1.30041,1.20053,1.30071,1.30043,1.29926
