Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2
6,-0.551661,-0.146506,0,0.410671,-0.415801,0,0.163881,0.552658,0,0.214925,-1,0,-1.20199,-1,0.120766,0.215048,1,0,0.999301,1.00141,0.99941
6.1,-0.529798,-0.140587,0,0.414874,-0.466523,0,0.14277,0.598682,0,-0.255327,-1,0,-0.255432,-1,0.00141659,1.21485,1,0.120953,0.999319,0.999432,1.09841
6.2,-0.505337,-0.134334,0,0.417658,-0.51742,0,0.120801,0.644673,0,-0.306203,-1,0,-0.306289,-1,0,1.24076,1,0.122677,0.999337,0.999451,1.19841
6.3,-0.477608,-0.127246,0,0.418964,-0.568694,0,0.0973548,0.690287,0,-0.370521,-1,0,-0.370592,1,0,1.28268,1,0.126039,0.999358,0.999471,1.29841
6.4,-0.511248,-0.172037,0,0.413514,-0.550957,0,0.133067,0.71886,0,-0.0173975,-1,0,1.20559,1,0.120796,-0.361574,1,0.000911872,0.999382,1.09847,1.30042
6.5,-0.543185,-0.217831,0,0.405691,-0.531595,0,0.169236,0.747152,0,-0.0792659,-1,0,1.20349,1,0.120356,-0.363377,1,0,0.999406,1.19847,1.30042
6.6,-0.57319,-0.264608,0,0.395387,-0.511024,0,0.205772,0.775512,0,-0.140797,-1,0,1.21272,1,0.120721,-0.376759,-1,0,0.99943,1.29847,1.30043
6.7,-0.592398,-0.278251,0,0.391235,-0.455388,0,0.224747,0.733444,0,0.0810457,-1,0,0.363599,1,0.00158982,-1.20359,-1,0.121116,0.999456,1.30048,1.20143
6.8,-0.608556,-0.291539,0,0.385031,-0.39991,0,0.243058,0.691327,0,0.0192498,-1,0,0.36143,1,0,-1.20534,-1,0.120351,0.99948,1.30049,1.10143
6.9,-0.622101,-0.304979,0,0.37663,-0.344297,0,0.261263,0.649464,0,-0.0463534,-1,0,0.371664,-1,0,-1.21953,-1,0.121137,0.999504,1.3005,1.00144
7,-0.596658,-0.260644,0,0.397588,-0.363235,0,0.219062,0.620148,0,0.307963,-1,0,-1.24174,-1,0.12575,0.307911,-1,0.000847908,0.999524,1.2015,0.999456
7.1,-0.56997,-0.217214,0,0.416158,-0.38043,0,0.177803,0.590208,0,0.256757,-1,0,-1.2154,-1,0.122726,0.256694,-1,0,0.999543,1.1015,0.999474
7.2,-0.542316,-0.174678,0,0.432528,-0.395587,0,0.13751,0.559373,0,0.214992,-1,0,-1.20196,-1,0.120762,0.214914,1,0,0.999561,1.0015,0.999492
7.3,-0.520778,-0.167678,0,0.439262,-0.446031,0,0.114123,0.604287,0,-0.25536,-1,0,-0.2553,-1,0.00141642,1.21481,1,0.120949,0.999578,0.999514,1.09849
7.4,-0.496663,-0.160216,0,0.444591,-0.496721,0,0.0898812,0.649125,0,-0.306199,-1,0,-0.30615,-1,0,1.2407,1,0.122672,0.999597,0.999533,1.19849
7.5,-0.469326,-0.151756,0,0.448462,-0.547862,0,0.0641817,0.693511,0,-0.370472,-1,0,-0.370432,1,0,1.28258,1,0.126032,0.999617,0.999553,1.29849
7.6,-0.500682,-0.19817,0,0.442127,-0.530424,0,0.098424,0.723835,0,-0.0175047,-1,0,1.20552,1,0.120789,-0.361443,1,0.000911939,0.999641,1.09855,1.3005
7.7,-0.530288,-0.245499,0,0.433343,-0.511482,0,0.133136,0.753901,0,-0.0793379,-1,0,1.20343,1,0.12035,-0.363264,1,0,0.999665,1.19856,1.30051
7.8,-0.557917,-0.293714,0,0.422021,-0.491456,0,0.168212,0.784052,0,-0.140837,-1,0,1.21266,1,0.120716,-0.376655,-1,0,0.99969,1.29856,1.30052
7.9,-0.576421,-0.308295,0,0.415092,-0.436101,0,0.189268,0.742984,0,0.0811168,-1,0,0.363487,1,0.00158966,-1.20353,-1,0.12111,0.999715,1.30056,1.20152
8,-0.591896,-0.322369,0,0.406123,-0.381007,0,0.209665,0.701833,0,0.0193559,-1,0,0.3613,1,0,-1.20527,-1,0.120345,0.999739,1.30057,1.10152
8.1,-0.604754,-0.336463,0,0.394954,-0.325887,0,0.229941,0.660929,0,-0.0462044,-1,0,0.371504,-1,0,-1.21944,-1,0.12113,0.999763,1.30058,1.00152
8.2,-0.581557,-0.290916,0,0.41683,-0.343747,0,0.189256,0.629539,0,0.307958,-1,0,-1.24168,-1,0.125743,0.307772,-1,0.000847978,0.999784,1.20158,0.999538
8.3,-0.557072,-0.24621,0,0.436236,-0.359987,0,0.149543,0.597573,0,0.25679,-1,0,-1.21536,-1,0.122721,0.256562,-1,0,0.999803,1.10158,0.999556
8.4,-0.531578,-0.202349,0,0.453344,-0.374301,0,0.110838,0.564762,0,0.215058,-1,0,-1.20192,-1,0.120758,0.21478,1,0,0.99982,1.00158,0.999574
8.5,-0.510418,-0.194288,0,0.462593,-0.424342,0,0.0852337,0.608452,0,-0.255394,-1,0,-0.255169,-1,0.00141624,1.21476,1,0.120945,0.999838,0.999596,1.09857
8.6,-0.486709,-0.185635,0,0.470451,-0.474698,0,0.0587789,0.652024,0,-0.306195,-1,0,-0.306011,-1,0,1.24063,1,0.122666,0.999856,0.999615,1.19857
8.7,-0.459833,-0.175824,0,0.476878,-0.525578,0,0.030891,0.695073,0,-0.370423,-1,0,-0.370272,1,0,1.28249,1,0.126024,0.999877,0.999635,1.29857
8.8,-0.488827,-0.223744,0,0.469675,-0.508483,0,0.0635774,0.727072,0,-0.0176118,-1,0,1.20545,1,0.120781,-0.361312,1,0.000912006,0.999901,1.09864,1.30058
8.9,-0.516029,-0.272491,0,0.459951,-0.490008,0,0.096746,0.758837,0,-0.0794099,-1,0,1.20337,1,0.120343,-0.363152,1,0,0.999925,1.19864,1.30059
9,-0.541213,-0.322022,0,0.44764,-0.470578,0,0.130275,0.790705,0,-0.140878,-1,0,1.21261,1,0.12071,-0.376551,-1,0,0.999949,1.29864,1.3006
9.1,-0.558965,-0.337505,0,0.437952,-0.415642,0,0.15336,0.750738,0,0.0811878,-1,0,0.363375,1,0.0015895,-1.20348,-1,0.121105,0.999975,1.30065,1.2016
9.2,-0.57372,-0.352329,0,0.426241,-0.361068,0,0.17579,0.710655,0,0.0194619,-1,0,0.36117,1,0,-1.2052,-1,0.120338,0.999999,1.30065,1.1016
9.3,-0.585393,-0.367186,0,0.411789,-0.306557,0,0.198156,0.670971,0,-0.0467417,-1,0.00117332,0.372137,-1,0,-1.21973,-1,0.121137,0.999023,1.30066,1.0016
9.4,-0.564507,-0.320518,0,0.434533,-0.323329,0,0.159098,0.637596,0,0.307923,-1,0,-1.24188,-1,0.125767,0.308359,-1,0.000847632,0.999043,1.20166,0.99962
9.5,-0.542287,-0.274627,0,0.454725,-0.338605,0,0.12104,0.603696,0,0.256615,-1,0,-1.21549,-1,0.122738,0.257148,-1,0,0.999062,1.10166,0.999639
9.6,-0.519014,-0.229531,0,0.472521,-0.352075,0,0.0840305,0.569005,0,0.214749,-1,0,-1.20201,-1,0.120769,0.215402,1,0,0.999079,1.00166,0.999656
9.7,-0.49828,-0.220398,0,0.484247,-0.401611,0,0.0562886,0.611353,0,-0.255216,-1,0,-0.255755,-1,0.00141696,1.2149,1,0.120956,0.999097,0.999678,1.09866
9.8,-0.475025,-0.21055,0,0.494594,-0.451531,0,0.0277044,0.653544,0,-0.306156,-1,0,-0.306598,-1,0,1.24083,1,0.122683,0.999116,0.999697,1.19866
9.9,-0.448661,-0.199389,0,0.503533,-0.502045,0,-0.00228465,0.695141,0,-0.370543,-1,0,-0.370906,1,0,1.28279,1,0.126049,0.999136,0.999717,1.29866
10,-0.475239,-0.248708,0,0.495503,-0.48531,0,0.0287564,0.728721,0,-0.0172181,-1,0,1.20567,1,0.120805,-0.361839,1,0.000911676,0.99916,1.09872,1.30066
10.1,-0.499982,-0.298766,0,0.484883,-0.467323,0,0.0602891,0.762094,0,-0.0791376,-1,0,1.20356,1,0.120363,-0.363609,1,0,0.999184,1.19872,1.30067
10.2,-0.522665,-0.349507,0,0.471628,-0.448511,0,0.0921754,0.795588,0,-0.140714,-1,0,1.21279,1,0.120728,-0.376971,-1,0,0.999209,1.29872,1.30068
10.3,-0.539619,-0.365875,0,0.459217,-0.394112,0,0.117213,0.75683,0,0.0809194,-1,0,0.363831,1,0.0015901,-1.20366,-1,0.121123,0.999235,1.30073,1.20168
10.4,-0.553607,-0.381438,0,0.444799,-0.340174,0,0.141604,0.717923,0,0.0190727,-1,0,0.361694,1,0,-1.20542,-1,0.120358,0.999259,1.30074,1.10168
10.5,-0.564987,-0.396762,0,0.428186,-0.286431,0,0.165851,0.679253,0,-0.0465923,-1,0,0.371977,-1,0,-1.21964,-1,0.121147,0.999283,1.30074,1.00168
10.6,-0.546456,-0.349113,0,0.451738,-0.302039,0,0.128508,0.643967,0,0.307918,-1,0,-1.24182,-1,0.12576,0.30822,-1,0.000847702,0.999303,1.20174,0.999702
10.7,-0.526556,-0.302174,0,0.472667,-0.316282,0,0.0921882,0.608206,0,0.256648,-1,0,-1.21545,-1,0.122732,0.257016,-1,0,0.999322,1.10174,0.999721
10.8,-0.505565,-0.255975,0,0.491115,-0.32884,0,0.0569564,0.571706,0,0.214816,-1,0,-1.20197,-1,0.120765,0.215267,1,0,0.999339,1.00174,0.999738
10.9,-0.485313,-0.245823,0,0.505302,-0.377724,0,0.0271308,0.612618,0,-0.255249,-1,0,-0.255624,-1,0.00141678,1.21485,1,0.120952,0.999357,0.99976,1.09874
11,-0.462581,-0.234831,0,0.518133,-0.42706,0,-0.00352808,0.653329,0,-0.306152,-1,0,-0.306459,-1,0,1.24077,1,0.122677,0.999376,0.999779,1.19874
11.1,-0.436811,-0.222372,0,0.529588,-0.477061,0,-0.0355603,0.693378,0,-0.370494,-1,0,-0.370746,1,0,1.2827,1,0.126041,0.999396,0.999799,1.29874
11.2,-0.460889,-0.272954,0,0.520728,-0.460753,0,-0.00623354,0.728469,0,-0.0173255,-1,0,1.2056,1,0.120798,-0.361708,1,0.000911743,0.99942,1.0988,1.30075
11.3,-0.483098,-0.324182,0,0.50922,-0.443324,0,0.0235951,0.763377,0,-0.0792097,-1,0,1.2035,1,0.120357,-0.363497,1,0,0.999444,1.1988,1.30075
11.4,-0.503218,-0.375989,0,0.495039,-0.425203,0,0.0537711,0.798424,0,-0.140754,-1,0,1.21273,1,0.120723,-0.376867,-1,0,0.999469,1.2988,1.30076
11.5,-0.519334,-0.393179,0,0.479925,-0.371495,0,0.080717,0.760964,0,0.0809905,-1,0,0.363719,1,0.00158994,-1.20361,-1,0.121118,0.999494,1.30081,1.20176
11.6,-0.53253,-0.409417,0,0.462831,-0.318349,0,0.107024,0.723323,0,0.0191789,-1,0,0.361564,1,0,-1.20535,-1,0.120352,0.999518,1.30082,1.10176
11.7,-0.543134,-0.425284,0,0.443556,-0.265506,0,0.133175,0.685909,0,-0.0464431,-1,0,0.371817,-1,0,-1.21955,-1,0.121139,0.999542,1.30082,1.00176
11.8,-0.527003,-0.376774,0,0.467855,-0.279913,0,0.0976391,0.6488,0,0.307913,-1,0,-1.24175,-1,0.125752,0.30808,-1,0.000847772,0.999563,1.20182,0.999784
11.9,-0.509471,-0.328903,0,0.489469,-0.293087,0,0.0631492,0.611268,0,0.25668,-1,0,-1.2154,-1,0.122727,0.256885,-1,0,0.999582,1.10182,0.999803
12,-0.490814,-0.281717,0,0.508521,-0.304701,0,0.0297826,0.573052,0,0.214882,-1,0,-1.20193,-1,0.120761,0.215133,1,0,0.999599,1.00182,0.99982
12.1,-0.471095,-0.270572,0,0.525133,-0.352811,0,-0.00205206,0.612425,0,-0.255283,-1,0,-0.255492,-1,0.00141661,1.2148,1,0.120948,0.999617,0.999842,1.09882
12.2,-0.448942,-0.258463,0,0.540416,-0.401441,0,-0.034709,0.651555,0,-0.306149,-1,0,-0.30632,-1,0,1.24071,1,0.122672,0.999635,0.999861,1.19882
12.3,-0.423829,-0.244738,0,0.554358,-0.450803,0,-0.0687043,0.689954,0,-0.370444,-1,0,-0.370585,1,0,1.28261,1,0.126033,0.999656,0.999881,1.29882
12.4,-0.445348,-0.296457,0,0.544691,-0.434963,0,-0.041165,0.726469,0,-0.0174327,-1,0,1.20553,1,0.12079,-0.361578,1,0.00091181,0.99968,1.09888,1.30083
