Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_length_0,arm_length_1,arm_length_2
4,0.697496,0.0654092,0,-0.227077,0.444563,0,-0.459683,-0.527124,0,0,1,0.00128317,0,-1,0,0,-1,0,1.30006,0.999295,0.99914
4.1,0.697496,0.0654092,0,-0.227077,0.444563,0,-0.459683,-0.527124,0,0,1,0,0,-1,0,0,-1,0,1.30006,0.999295,0.99914
4.2,0.697496,0.0654092,0,-0.227077,0.444563,0,-0.459683,-0.527124,0,0,1,0,0,-1,0,0,-1,0,1.30006,0.999295,0.99914
4.3,0.697496,0.0654092,0,-0.227077,0.444563,0,-0.459683,-0.527124,0,0,1,0,0,-1,0,0,-1,0,1.30006,0.999295,0.99914
4.4,0.697496,0.0654092,0,-0.227077,0.444563,0,-0.459683,-0.527124,0,0,1,0,0,-1,0,0,-1,0,1.30006,0.999295,0.99914
4.5,0.697496,0.0654092,0,-0.227077,0.444563,0,-0.459683,-0.527124,0,0,1,0,0,-1,0,0,1,0,1.30006,0.999295,0.99914
4.6,0.680206,0.0574208,0,-0.215915,0.499695,0,-0.456956,-0.57269,0,-0.361444,1,0,-0.0174742,-1,0,1.20557,1,0.121167,1.30007,0.999319,1.09814
4.7,0.660516,0.0504728,0,-0.202736,0.553944,0,-0.454217,-0.618531,0,-0.363263,1,0,-0.0793288,-1,0,1.20348,1,0.120355,1.30008,0.999343,1.19814
4.8,0.638277,0.0445832,0,-0.187542,0.607396,0,-0.451285,-0.664692,0,-0.376659,1,0,-0.140849,-1,0,1.21271,1,0.12072,1.30008,0.999368,1.29814
4.9,0.638041,0.0445298,0,-0.18738,0.607927,0,-0.451254,-0.665155,0,0,1,0,0,-1,0,0,1,0.00121286,1.30008,0.999368,1.30014
5,0.638041,0.0445298,0,-0.18738,0.607927,0,-0.451254,-0.665155,0,0,1,0,0,-1,0,0,1,0,1.30008,0.999368,1.30014
5.1,0.638041,0.0445298,0,-0.18738,0.607927,0,-0.451254,-0.665155,0,0,1,0,0,-1,0,0,1,0,1.30008,0.999368,1.30014
5.2,0.638041,0.0445298,0,-0.18738,0.607927,0,-0.451254,-0.665155,0,0,1,0,0,-1,0,0,1,0,1.30008,0.999368,1.30014
5.3,0.638041,0.0445298,0,-0.18738,0.607927,0,-0.451254,-0.665155,0,0,1,0,0,-1,0,0,1,0,1.30008,0.999368,1.30014
5.4,0.638041,0.0445298,0,-0.18738,0.607927,0,-0.451254,-0.665155,0,0,-1,0,0,-1,0,0,1,0,1.30008,0.999368,1.30014
5.5,0.59383,0.0108696,0,-0.190036,0.630821,0,-0.407192,-0.651066,0,-1.20358,-1,0.120738,0.0810828,-1,0,0.363491,1,0,1.20108,0.999393,1.30015
5.6,0.548143,-0.0212024,0,-0.190777,0.651725,0,-0.363499,-0.636909,0,-1.20533,-1,0.12035,0.0192986,-1,0,0.361311,1,0,1.10108,0.999417,1.30016
5.7,0.500901,-0.0517172,0,-0.189675,0.67077,0,-0.320068,-0.62284,0,-1.21953,-1,0.121137,-0.046291,-1,0,0.371532,1,0,1.00109,0.999441,1.30016
5.8,0.50042,-0.0520145,0,-0.189654,0.670952,0,-0.319635,-0.6227,0,0,-1,0.00121974,0,-1,0,0,1,0,0.999086,0.999441,1.30017
5.9,0.50042,-0.0520145,0,-0.189654,0.670952,0,-0.319635,-0.6227,0,0,-1,0,0,-1,0,0,1,0,0.999086,0.999441,1.30017
6,0.50042,-0.0520145,0,-0.189654,0.670952,0,-0.319635,-0.6227,0,0,-1,0,0,-1,0,0,1,0,0.999086,0.999441,1.30017
6.1,0.50042,-0.0520145,0,-0.189654,0.670952,0,-0.319635,-0.6227,0,0,-1,0,0,-1,0,0,1,0,0.999086,0.999441,1.30017
6.2,0.50042,-0.0520145,0,-0.189654,0.670952,0,-0.319635,-0.6227,0,0,-1,0,0,-1,0,0,1,0,0.999086,0.999441,1.30017
6.3,0.50042,-0.0520145,0,-0.189654,0.670952,0,-0.319635,-0.6227,0,0,-1,0,0,-1,0,0,-1,0,0.999086,0.999441,1.30017
6.4,0.528966,-0.0548951,0,-0.206056,0.622354,0,-0.326034,-0.571799,0,0.307756,-1,0,0.308026,-1,0,-1.24174,-1,0.126122,0.999106,0.999462,1.20117
6.5,0.554144,-0.0574382,0,-0.220935,0.573605,0,-0.330907,-0.52105,0,0.256514,-1,0,0.256843,-1,0,-1.21541,-1,0.122727,0.999125,0.99948,1.10117
6.6,0.576337,-0.0596822,0,-0.234505,0.524724,0,-0.33447,-0.470433,0,0.214704,-1,0,0.215107,-1,0,-1.20198,-1,0.120764,0.999142,0.999498,1.00117
6.7,0.576545,-0.0597032,0,-0.234635,0.524235,0,-0.334499,-0.469927,0,0,-1,0,0,-1,0,0,-1,0.00120191,0.999143,0.999498,0.999165
6.8,0.576545,-0.0597032,0,-0.234635,0.524235,0,-0.334499,-0.469927,0,0,-1,0,0,-1,0,0,-1,0,0.999143,0.999498,0.999165
6.9,0.576545,-0.0597032,0,-0.234635,0.524235,0,-0.334499,-0.469927,0,0,-1,0,0,-1,0,0,-1,0,0.999143,0.999498,0.999165
7,0.576545,-0.0597032,0,-0.234635,0.524235,0,-0.334499,-0.469927,0,0,-1,0,0,-1,0,0,-1,0,0.999143,0.999498,0.999165
7.1,0.576545,-0.0597032,0,-0.234635,0.524235,0,-0.334499,-0.469927,0,0,-1,0,0,-1,0,0,-1,0,0.999143,0.999498,0.999165
7.2,0.576545,-0.0597032,0,-0.234635,0.524235,0,-0.334499,-0.469927,0,0,-1,0,0,1,0,0,-1,0,0.999143,0.999498,0.999165
7.3,0.612106,-0.0958877,0,-0.280234,0.546473,0,-0.321493,-0.451857,0,-0.255513,-1,0,1.21495,1,0.120746,-0.255534,-1,0,0.99916,1.0985,0.999182
7.4,0.646899,-0.133138,0,-0.326599,0.567645,0,-0.306737,-0.431358,0,-0.306428,-1,0,1.2409,1,0.122688,-0.306446,-1,0,0.999178,1.1985,0.999201
7.5,0.6808,-0.171627,0,-0.373857,0.587578,0,-0.290009,-0.408119,0,-0.370811,-1,0,1.28289,1,0.126057,-0.370825,-1,0,0.999199,1.2985,0.999221
7.6,0.681134,-0.172019,0,-0.374335,0.587771,0,-0.289831,-0.407872,0,0,-1,0,0,1,0.0012834,0,-1,0,0.999199,1.3005,0.999222
7.7,0.681134,-0.172019,0,-0.374335,0.587771,0,-0.289831,-0.407872,0,0,-1,0,0,1,0,0,-1,0,0.999199,1.3005,0.999222
7.8,0.681134,-0.172019,0,-0.374335,0.587771,0,-0.289831,-0.407872,0,0,-1,0,0,1,0,0,-1,0,0.999199,1.3005,0.999222
7.9,0.681134,-0.172019,0,-0.374335,0.587771,0,-0.289831,-0.407872,0,0,-1,0,0,1,0,0,-1,0,0.999199,1.3005,0.999222
8,0.681134,-0.172019,0,-0.374335,0.587771,0,-0.289831,-0.407872,0,0,-1,0,0,1,0,0,-1,0,0.999199,1.3005,0.999222
8.1,0.681134,-0.172019,0,-0.374335,0.587771,0,-0.289831,-0.407872,0,0,-1,0,0,1,0,0,1,0,0.999199,1.3005,0.999222
8.2,0.665247,-0.161512,0,-0.364806,0.632405,0,-0.287071,-0.464066,0,-0.0170801,-1,0,-0.361735,1,0,1.20567,1,0.121179,0.999223,1.3005,1.09822
8.3,0.64683,-0.151674,0,-0.355227,0.67731,0,-0.282181,-0.519687,0,-0.0789861,-1,0,-0.363479,1,0,1.20352,1,0.120361,0.999247,1.30051,1.19822
8.4,0.625736,-0.142502,0,-0.34541,0.722502,0,-0.275178,-0.574822,0,-0.14054,-1,0,-0.376812,1,0,1.21271,1,0.120722,0.999272,1.30052,1.29822
8.5,0.625511,-0.142414,0,-0.34531,0.722956,0,-0.275097,-0.575371,0,0,-1,0,0,1,0,0,1,0.00121286,0.999272,1.30052,1.30022
8.6,0.625511,-0.142414,0,-0.34531,0.722956,0,-0.275097,-0.575371,0,0,-1,0,0,1,0,0,1,0,0.999272,1.30052,1.30022
8.7,0.625511,-0.142414,0,-0.34531,0.722956,0,-0.275097,-0.575371,0,0,-1,0,0,1,0,0,1,0,0.999272,1.30052,1.30022
8.8,0.625511,-0.142414,0,-0.34531,0.722956,0,-0.275097,-0.575371,0,0,-1,0,0,1,0,0,1,0,0.999272,1.30052,1.30022
8.9,0.625511,-0.142414,0,-0.34531,0.722956,0,-0.275097,-0.575371,0,0,-1,0,0,1,0,0,1,0,0.999272,1.30052,1.30022
9,0.625511,-0.142414,0,-0.34531,0.722956,0,-0.275097,-0.575371,0,0,-1,0,0,-1,0,0,1,0,0.999272,1.30052,1.30022
9.1,0.586853,-0.102496,0,-0.30386,0.702417,0,-0.281162,-0.597617,0,0.0812504,-1,0,-1.20362,-1,0.120744,0.363609,1,0,0.999297,1.20152,1.30023
9.2,0.546498,-0.0639268,0,-0.262786,0.681868,0,-0.285034,-0.618182,0,0.0194526,-1,0,-1.20534,-1,0.120352,0.3614,1,0,0.999321,1.10152,1.30024
9.3,0.50437,-0.0266648,0,-0.221958,0.661444,0,-0.286803,-0.637185,0,-0.0461411,-1,0,-1.2195,-1,0.121136,0.371593,1,0,0.999345,1.00152,1.30025
9.4,0.50394,-0.0262987,0,-0.221551,0.661241,0,-0.28681,-0.637368,0,0,-1,0,0,-1,0.00121971,0,1,0,0.999345,0.999523,1.30025
9.5,0.50394,-0.0262987,0,-0.221551,0.661241,0,-0.28681,-0.637368,0,0,-1,0,0,-1,0,0,1,0,0.999345,0.999523,1.30025
9.6,0.50394,-0.0262987,0,-0.221551,0.661241,0,-0.28681,-0.637368,0,0,-1,0,0,-1,0,0,1,0,0.999345,0.999523,1.30025
9.7,0.50394,-0.0262987,0,-0.221551,0.661241,0,-0.28681,-0.637368,0,0,-1,0,0,-1,0,0,1,0,0.999345,0.999523,1.30025
9.8,0.50394,-0.0262987,0,-0.221551,0.661241,0,-0.28681,-0.637368,0,0,-1,0,0,-1,0,0,1,0,0.999345,0.999523,1.30025
9.9,0.50394,-0.0262987,0,-0.221551,0.661241,0,-0.28681,-0.637368,0,0,-1,0,0,-1,0,0,-1,0,0.999345,0.999523,1.30025
10,0.532589,-0.0277446,0,-0.235504,0.611882,0,-0.295741,-0.586853,0,0.307751,-1,0,0.307886,-1,0,-1.24167,-1,0.126114,0.999366,0.999544,1.20125
10.1,0.557859,-0.0290211,0,-0.247928,0.562447,0,-0.303142,-0.536414,0,0.256546,-1,0,0.256711,-1,0,-1.21537,-1,0.122721,0.999385,0.999563,1.10125
10.2,0.580134,-0.0301475,0,-0.259038,0.512946,0,-0.309229,-0.486041,0,0.214771,-1,0,0.214972,-1,0,-1.20195,-1,0.12076,0.999402,0.99958,1.00125
10.3,0.580342,-0.0301581,0,-0.259143,0.51245,0,-0.309283,-0.485538,0,0,-1,0,0,-1,0,0,-1,0.00120187,0.999402,0.99958,0.999247
10.4,0.580342,-0.0301581,0,-0.259143,0.51245,0,-0.309283,-0.485538,0,0,-1,0,0,-1,0,0,-1,0,0.999402,0.99958,0.999247
10.5,0.580342,-0.0301581,0,-0.259143,0.51245,0,-0.309283,-0.485538,0,0,-1,0,0,-1,0,0,-1,0,0.999402,0.99958,0.999247
10.6,0.580342,-0.0301581,0,-0.259143,0.51245,0,-0.309283,-0.485538,0,0,-1,0,0,-1,0,0,-1,0,0.999402,0.99958,0.999247
10.7,0.580342,-0.0301581,0,-0.259143,0.51245,0,-0.309283,-0.485538,0,0,-1,0,0,-1,0,0,-1,0,0.999402,0.99958,0.999247
10.8,0.580342,-0.0301581,0,-0.259143,0.51245,0,-0.309283,-0.485538,0,0,1,0,0,-1,0,0,-1,0,0.999402,0.99958,0.999247
10.9,0.620928,0.000271149,0,-0.248992,0.492648,0,-0.357708,-0.500685,0,1.21483,1,0.120737,-0.255502,-1,0,-0.255193,-1,0,1.0984,0.999597,0.999264
11,0.660917,0.0318672,0,-0.237477,0.470182,0,-0.40673,-0.514663,0,1.24073,1,0.122674,-0.30633,-1,0,-0.306076,-1,0,1.1984,0.999616,0.999283
11.1,0.700211,0.0648208,0,-0.224427,0.444713,0,-0.456448,-0.527281,0,1.28263,1,0.126035,-0.370602,-1,0,-0.370393,-1,0,1.2984,0.999636,0.999304
11.2,0.7006,0.065158,0,-0.224288,0.444442,0,-0.456949,-0.5274,0,0,1,0.00128315,0,-1,0,0,-1,0,1.3004,0.999637,0.999304
11.3,0.7006,0.065158,0,-0.224288,0.444442,0,-0.456949,-0.5274,0,0,1,0,0,-1,0,0,-1,0,1.3004,0.999637,0.999304
11.4,0.7006,0.065158,0,-0.224288,0.444442,0,-0.456949,-0.5274,0,0,1,0,0,-1,0,0,-1,0,1.3004,0.999637,0.999304
11.5,0.7006,0.065158,0,-0.224288,0.444442,0,-0.456949,-0.5274,0,0,1,0,0,-1,0,0,-1,0,1.3004,0.999637,0.999304
11.6,0.7006,0.065158,0,-0.224288,0.444442,0,-0.456949,-0.5274,0,0,1,0,0,-1,0,0,-1,0,1.3004,0.999637,0.999304
11.7,0.7006,0.065158,0,-0.224288,0.444442,0,-0.456949,-0.5274,0,0,1,0,0,-1,0,0,1,0,1.3004,0.999637,0.999304
11.8,0.683313,0.0571716,0,-0.213126,0.499573,0,-0.454224,-0.572967,0,-0.361393,1,0,-0.0174384,-1,0,1.20552,1,0.121161,1.30041,0.999661,1.0983
11.9,0.663627,0.0502249,0,-0.199948,0.553821,0,-0.451487,-0.618809,0,-0.363202,1,0,-0.0792659,-1,0,1.20341,1,0.120349,1.30042,0.999685,1.19831
12,0.641393,0.0443363,0,-0.184755,0.607273,0,-0.448556,-0.664971,0,-0.376579,1,0,-0.140755,-1,0,1.21263,1,0.120713,1.30043,0.999709,1.29831
12.1,0.641158,0.0442828,0,-0.184593,0.607804,0,-0.448525,-0.665434,0,0,1,0,0,-1,0,0,1,0.00121278,1.30043,0.99971,1.30031
12.2,0.641158,0.0442828,0,-0.184593,0.607804,0,-0.448525,-0.665434,0,0,1,0,0,-1,0,0,1,0,1.30043,0.99971,1.30031
12.3,0.641158,0.0442828,0,-0.184593,0.607804,0,-0.448525,-0.665434,0,0,1,0,0,-1,0,0,1,0,1.30043,0.99971,1.30031
12.4,0.641158,0.0442828,0,-0.184593,0.607804,0,-0.448525,-0.665434,0,0,1,0,0,-1,0,0,1,0,1.30043,0.99971,1.30031
12.5,0.641158,0.0442828,0,-0.184593,0.607804,0,-0.448525,-0.665434,0,0,1,0,0,-1,0,0,1,0,1.30043,0.99971,1.30031
12.6,0.641158,0.0442828,0,-0.184593,0.607804,0,-0.448525,-0.665434,0,0,-1,0,0,-1,0,0,1,0,1.30043,0.99971,1.30031
12.7,0.596949,0.0106251,0,-0.187256,0.630698,0,-0.404457,-0.651347,0,-1.20352,-1,0.120733,0.0812731,-1,0,0.363382,1,0,1.20143,0.999734,1.30031
12.8,0.551267,-0.0214453,0,-0.188005,0.651603,0,-0.36076,-0.637193,0,-1.20523,-1,0.120342,0.0195346,-1,0,0.36116,1,0,1.10143,0.999758,1.30032
12.9,0.504031,-0.0519593,0,-0.186912,0.670649,0,-0.317325,-0.623124,0,-1.21938,-1,0.121125,-0.0459928,-1,0,0.371322,1,0,1.00143,0.999782,1.30033
13,0.503551,-0.0522566,0,-0.186892,0.67083,0,-0.316892,-0.622984,0,0,-1,0.00121959,0,-1,0,0,1,0,0.999428,0.999783,1.30033
13.1,0.503551,-0.0522566,0,-0.186892,0.67083,0,-0.316892,-0.622984,0,0,-1,0,0,-1,0,0,1,0,0.999428,0.999783,1.30033
13.2,0.503551,-0.0522566,0,-0.186892,0.67083,0,-0.316892,-0.622984,0,0,-1,0,0,-1,0,0,1,0,0.999428,0.999783,1.30033
13.3,0.503551,-0.0522566,0,-0.186892,0.67083,0,-0.316892,-0.622984,0,0,-1,0,0,-1,0,0,1,0,0.999428,0.999783,1.30033
13.4,0.503551,-0.0522566,0,-0.186892,0.67083,0,-0.316892,-0.622984,0,0,-1,0,0,-1,0,0,1,0,0.999428,0.999783,1.30033
13.5,0.503551,-0.0522566,0,-0.186892,0.67083,0,-0.316892,-0.622984,0,0,-1,0,0,-1,0,0,-1,0,0.999428,0.999783,1.30033
13.6,0.532086,-0.0551362,0,-0.20329,0.622233,0,-0.323287,-0.572083,0,0.307612,-1,0,0.307881,-1,0,-1.24161,-1,0.126107,0.999448,0.999803,1.20133
13.7,0.557256,-0.0576785,0,-0.218166,0.573483,0,-0.328157,-0.521335,0,0.256415,-1,0,0.256743,-1,0,-1.21532,-1,0.122716,0.999467,0.999822,1.10133
13.8,0.579443,-0.0599219,0,-0.231735,0.524602,0,-0.331718,-0.470718,0,0.214636,-1,0,0.215039,-1,0,-1.20191,-1,0.120755,0.999484,0.999839,1.00133
13.9,0.579651,-0.059943,0,-0.231865,0.524113,0,-0.331748,-0.470212,0,0,-1,0,0,-1,0,0,-1,0.00120183,0.999484,0.99984,0.999329
14,0.579651,-0.059943,0,-0.231865,0.524113,0,-0.331748,-0.470212,0,0,-1,0,0,-1,0,0,-1,0,0.999484,0.99984,0.999329
14.1,0.579651,-0.059943,0,-0.231865,0.524113,0,-0.331748,-0.470212,0,0,-1,0,0,-1,0,0,-1,0,0.999484,0.99984,0.999329
14.2,0.579651,-0.059943,0,-0.231865,0.524113,0,-0.331748,-0.470212,0,0,-1,0,0,-1,0,0,-1,0,0.999484,0.99984,0.999329
14.3,0.579651,-0.059943,0,-0.231865,0.524113,0,-0.331748,-0.470212,0,0,-1,0,0,-1,0,0,-1,0,0.999484,0.99984,0.999329
14.4,0.579651,-0.059943,0,-0.231865,0.524113,0,-0.331748,-0.470212,0,0,-1,0,0,1,0,0,-1,0,0.999484,0.99984,0.999329
14.5,0.615209,-0.0961254,0,-0.277468,0.54635,0,-0.318736,-0.452144,0,-0.255623,-1,0,1.21492,1,0.120743,-0.255479,-1,0,0.999501,1.09884,0.999346
14.6,0.650001,-0.133373,0,-0.323838,0.567521,0,-0.303977,-0.431647,0,-0.306515,-1,0,1.24088,1,0.122686,-0.306397,-1,0,0.99952,1.19884,0.999365
14.7,0.683902,-0.171859,0,-0.3711,0.587452,0,-0.287245,-0.408409,0,-0.370872,-1,0,1.28286,1,0.126054,-0.370775,-1,0,0.999541,1.29884,0.999386
14.8,0.684236,-0.172251,0,-0.371578,0.587645,0,-0.287067,-0.408162,0,0,-1,0,0,1,0.00128338,0,-1,0,0.999541,1.30084,0.999386
14.9,0.684236,-0.172251,0,-0.371578,0.587645,0,-0.287067,-0.408162,0,0,-1,0,0,1,0,0,-1,0,0.999541,1.30084,0.999386
15,0.684236,-0.172251,0,-0.371578,0.587645,0,-0.287067,-0.408162,0,0,-1,0,0,1,0,0,-1,0,0.999541,1.30084,0.999386
15.1,0.684236,-0.172251,0,-0.371578,0.587645,0,-0.287067,-0.408162,0,0,-1,0,0,1,0,0,-1,0,0.999541,1.30084,0.999386
15.2,0.684236,-0.172251,0,-0.371578,0.587645,0,-0.287067,-0.408162,0,0,-1,0,0,1,0,0,-1,0,0.999541,1.30084,0.999386
15.3,0.684236,-0.172251,0,-0.371578,0.587645,0,-0.287067,-0.408162,0,0,-1,0,0,1,0,0,1,0,0.999541,1.30084,0.999386
15.4,0.668351,-0.161746,0,-0.362049,0.63228,0,-0.284307,-0.464355,0,-0.0170449,-1,0,-0.361684,1,0,1.20561,1,0.121173,0.999565,1.30085,1.09839
15.5,0.649938,-0.15191,0,-0.35247,0.677186,0,-0.27942,-0.519975,0,-0.0789236,-1,0,-0.363419,1,0,1.20346,1,0.120355,0.999589,1.30085,1.19839
15.6,0.628849,-0.142739,0,-0.342653,0.722379,0,-0.272419,-0.575109,0,-0.140447,-1,0,-0.376732,1,0,1.21263,1,0.120715,0.999614,1.30086,1.29839
15.7,0.628624,-0.142651,0,-0.342553,0.722832,0,-0.272339,-0.575659,0,0,-1,0,0,1,0,0,1,0.00121278,0.999614,1.30086,1.30039
15.8,0.628624,-0.142651,0,-0.342553,0.722832,0,-0.272339,-0.575659,0,0,-1,0,0,1,0,0,1,0,0.999614,1.30086,1.30039
15.9,0.628624,-0.142651,0,-0.342553,0.722832,0,-0.272339,-0.575659,0,0,-1,0,0,1,0,0,1,0,0.999614,1.30086,1.30039
16,0.628624,-0.142651,0,-0.342553,0.722832,0,-0.272339,-0.575659,0,0,-1,0,0,1,0,0,1,0,0.999614,1.30086,1.30039
