Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity_0,arm_extensile_velocity_1,arm_extensile_velocity_2,arm_length_0,arm_length_1,arm_length_2
12.7,0.920827,-0.0663674,0,-0.845727,0.282277,0,-0.046656,-0.318619,0,1.63069,-2.45204,1.63068,-1,-1,-1,0.999826,1.80163,0.999794
12.8,0.877236,-0.0290076,0,-0.79121,0.300275,0,-0.0588551,-0.380428,0,1.04455,-1.88207,1.04454,-1,-1,-1,0.999881,1.70163,0.999849
12.9,0.8325,0.00255094,0,-0.737838,0.312471,0,-0.0687507,-0.430563,0,0.751905,-1.60632,0.751894,-1,-1,-1,0.99992,1.60163,0.999889
13,0.787007,0.0302698,0,-0.685224,0.320828,0,-0.0771117,-0.472923,0,0.575762,-1.44796,0.575748,-1,-1,-1,0.999952,1.50163,0.99992
13.1,0.740958,0.0551726,0,-0.633165,0.326368,0,-0.0843314,-0.5095,0,0.457579,-1.3487,0.457563,-1,-1,-1,0.999978,1.40163,0.999947
13.2,0.694215,0.0775061,0,-0.581721,0.329742,0,-0.0902164,-0.541099,0,0.372547,-1.28429,0.373148,-1,-1,-1,0.999001,1.30163,0.99997
13.3,0.647368,0.0984428,0,-0.530464,0.3313,0,-0.0957486,-0.569257,0,0.307635,-1.24178,0.308367,-1,-1,-1,0.999022,1.20163,0.99999
13.4,0.600419,0.117888,0,-0.479401,0.330896,0,-0.100884,-0.593628,0,0.257048,-1.21561,0.257019,-1,-1,-1,0.999041,1.10163,0.999009
13.5,0.553034,0.136021,0,-0.428677,0.329675,0,-0.105207,-0.615534,0,0.215206,-1.20209,0.21517,1,-1,1,0.999058,1.00163,0.999026
13.6,0.559617,0.17197,0,-0.421113,0.365431,0,-0.120218,-0.691618,0,0.920965,-0.365788,0.920958,1,-1,1,1.09807,0.999629,1.09804
13.7,0.566555,0.207136,0,-0.414175,0.400597,0,-0.134784,-0.76545,0,0.872667,-0.319767,0.87266,1,-1,1,1.19808,0.999629,1.19805
13.8,0.573413,0.241897,0,-0.407317,0.435357,0,-0.149053,-0.83777,0,0.836672,-0.284848,0.836665,1,-1,1,1.29809,0.999629,1.29806
13.9,0.580216,0.276377,0,-0.400514,0.469838,0,-0.163093,-0.908935,0,0.808889,-0.257339,0.808882,1,-1,1,1.3981,0.999629,1.39806
14,0.586979,0.310658,0,-0.39375,0.50412,0,-0.176954,-0.979191,0,0.78685,-0.235036,0.786843,1,-1,1,1.4981,0.999629,1.49807
14.1,0.593715,0.344796,0,-0.387015,0.538258,0,-0.190671,-1.04872,0,0.768979,-0.216541,0.768972,1,-1,1,1.5981,0.999629,1.59807
14.2,0.600429,0.378829,0,-0.3803,0.572291,0,-0.20427,-1.11764,0,0.754223,-0.200923,0.754217,1,-1,1,1.69811,0.999629,1.69808
14.3,0.607129,0.412784,0,-0.373601,0.606246,0,-0.217771,-1.18607,0,0.741854,-0.187536,0.741847,1,-1,1,1.79811,0.999629,1.79808
14.4,0.613817,0.446682,0,-0.366913,0.640144,0,-0.231189,-1.25408,0,0.73135,-0.175917,0.731343,-1,-1,1,1.89811,0.999629,1.89808
14.5,0.587551,0.391449,0,-0.373343,0.667155,0,-0.201947,-1.22518,0,-1.2513,0.0060752,0.526185,-1,-1,1,1.80011,0.999665,1.90008
14.6,0.558174,0.337438,0,-0.376221,0.692835,0,-0.17292,-1.19634,0,-1.2608,-0.0792633,0.542919,-1,-1,1,1.70011,0.9997,1.90009
14.7,0.525295,0.284397,0,-0.375585,0.717856,0,-0.143742,-1.16804,0,-1.28811,-0.173647,0.578687,-1,-1,1,1.60012,0.999736,1.90009
14.8,0.488556,0.232289,0,-0.371367,0.74227,0,-0.114159,-1.14033,0,-1.33874,-0.28476,0.638994,-1,-1,1,1.50012,0.999774,1.90009
14.9,0.447379,0.181062,0,-0.363382,0.766122,0,-0.0838328,-1.11329,0,-1.42373,-0.425206,0.734836,-1,-1,1,1.40012,0.999814,1.90009
15,0.400822,0.130615,0,-0.351259,0.789472,0,-0.0522558,-1.08695,0,-1.56603,-0.619095,0.889092,-1,-1,1,1.30013,0.999858,1.90009
15.1,0.34722,0.0807253,0,-0.334278,0.812422,0,-0.0185796,-1.06126,0,-1.81997,-0.921564,1.15593,-1,-1,1,1.20014,0.99991,1.90009
15.2,0.283207,0.0308624,0,-0.310915,0.835206,0,0.0188758,-1.03605,0,-2.34898,-1.49656,1.69851,-1,-1,1,1.10017,0.999974,1.90009
15.3,0.198653,-0.0204377,0,-0.276356,0.858492,0,0.0649913,-1.01069,0,-4.00003,-3.19161,3.36359,-1,1,1,1.00023,0.999074,1.90009
15.4,0.295407,-0.038946,0,-0.328303,0.86609,0,0.0247294,-1.00092,0,1.51943,2.37074,-1.7207,-1,1,1,0.999331,1.09814,1.9001
15.5,0.373109,-0.0629172,0,-0.372311,0.876414,0,-0.00530643,-0.987901,0,0.931319,1.82864,-1.16498,-1,1,1,0.999396,1.19816,1.9001
15.6,0.440987,-0.0906125,0,-0.412913,0.888528,0,-0.0293796,-0.972458,0,0.624544,1.5704,-0.893782,-1,1,1,0.999448,1.29818,1.9001
15.7,0.502434,-0.121328,0,-0.451771,0.902005,0,-0.049028,-0.954919,0,0.428767,1.42618,-0.737568,-1,1,1,0.999492,1.39818,1.9001
15.8,0.559103,-0.154678,0,-0.489698,0.916576,0,-0.0649703,-0.935446,0,0.287353,1.34018,-0.640664,-1,1,1,0.999533,1.49819,1.9001
