Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_length_0,arm_length_1,arm_length_2
10.3,0.618731,-0.0304741,0,-0.332557,0.522259,0,-0.27596,-0.47548,0,0,0,0,0.999251,1.10021,0.999342
10.4,0.618731,-0.0304741,0,-0.332557,0.522259,0,-0.27596,-0.47548,0,0,0,0,0.999251,1.10021,0.999342
10.5,0.618731,-0.0304741,0,-0.332557,0.522259,0,-0.27596,-0.47548,0,0,0,0,0.999251,1.10021,0.999342
10.6,0.618731,-0.0304741,0,-0.332557,0.522259,0,-0.27596,-0.47548,0,0,0,0,0.999251,1.10021,0.999342
10.7,0.618731,-0.0304741,0,-0.332557,0.522259,0,-0.27596,-0.47548,0,0,0,0,0.999251,1.10021,0.999342
10.8,0.618731,-0.0304741,0,-0.332557,0.522259,0,-0.27596,-0.47548,0,0,0,0,0.999251,1.10021,0.999342
10.9,0.618731,-0.0304741,0,-0.332557,0.522259,0,-0.27596,-0.47548,0,0,0,0,0.999251,1.10021,0.999342
11,0.618731,-0.0304741,0,-0.332557,0.522259,0,-0.27596,-0.47548,0,0,0,0,0.999251,1.10021,0.999342
11.1,0.593633,-0.0283418,0,-0.329447,0.570334,0,-0.272031,-0.527508,0,-0.383814,-0.77032,4.94812,0.99927,1.10022,1.09834
11.2,0.593368,-0.0283222,0,-0.329412,0.570816,0,-0.271985,-0.528027,0,0,0,0,0.99927,1.10022,1.10034
11.3,0.593368,-0.0283222,0,-0.329412,0.570816,0,-0.271985,-0.528027,0,0,0,0,0.99927,1.10022,1.10034
11.4,0.593368,-0.0283222,0,-0.329412,0.570816,0,-0.271985,-0.528027,0,0,0,0,0.99927,1.10022,1.10034
11.5,0.593368,-0.0283222,0,-0.329412,0.570816,0,-0.271985,-0.528027,0,0,0,0,0.99927,1.10022,1.10034
11.6,0.593368,-0.0283222,0,-0.329412,0.570816,0,-0.271985,-0.528027,0,0,0,0,0.99927,1.10022,1.10034
11.7,0.593368,-0.0283222,0,-0.329412,0.570816,0,-0.271985,-0.528027,0,0,0,0,0.99927,1.10022,1.10034
11.8,0.593368,-0.0283222,0,-0.329412,0.570816,0,-0.271985,-0.528027,0,0,0,0,0.99927,1.10022,1.10034
11.9,0.593368,-0.0283222,0,-0.329412,0.570816,0,-0.271985,-0.528027,0,0,0,0,0.99927,1.10022,1.10034
12,0.593368,-0.0283222,0,-0.329412,0.570816,0,-0.271985,-0.528027,0,0,0,0,0.99927,1.10022,1.10034
12.1,0.618661,0.0278769,0,-0.275187,0.476887,0,-0.333293,-0.521831,0,6.24731,-5.68235,-5.68241,1.09827,1.00129,1.00141
12.2,0.618909,0.0284482,0,-0.27461,0.475887,0,-0.333912,-0.521759,0,0,0,0,1.10027,0.999288,0.999407
12.3,0.618909,0.0284482,0,-0.27461,0.475887,0,-0.333912,-0.521759,0,0,0,0,1.10027,0.999288,0.999407
12.4,0.618909,0.0284482,0,-0.27461,0.475887,0,-0.333912,-0.521759,0,0,0,0,1.10027,0.999288,0.999407
