Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,sphere_pos_3_x,sphere_pos_3_y,sphere_pos_3_z,sphere_pos_4_x,sphere_pos_4_y,sphere_pos_4_z,sphere_pos_5_x,sphere_pos_5_y,sphere_pos_5_z,arm_force_0,input_action_0,arm_energy_consumption_0,arm_force_1,input_action_1,arm_energy_consumption_1,arm_force_2,input_action_2,arm_energy_consumption_2,arm_force_3,input_action_3,arm_energy_consumption_3,arm_force_4,input_action_4,arm_energy_consumption_4,arm_force_5,input_action_5,arm_energy_consumption_5,arm_force_6,input_action_6,arm_energy_consumption_6,arm_force_7,input_action_7,arm_energy_consumption_7,arm_force_8,input_action_8,arm_energy_consumption_8,arm_length_0,arm_length_1,arm_length_2,arm_length_3,arm_length_4,arm_length_5,arm_length_6,arm_length_7,arm_length_8
532.6,1.11066,-0.0550542,0,0.924917,1.13304,0,0.31958,-0.668009,0,-0.493263,2.39869,0,-0.938795,0.757016,0,-0.849775,-0.940395,0,-2.53179,-1,0.230338,-1.88215,0,0,1.28479,0,0,-1.10528,0,0,-0.210926,0,0,-0.196763,0,0,-1.69888,-1,0.165975,2.25646,1,0.223092,2.29218,1,0.228988,1.20353,1.00076,1.90006,1.90081,1.90127,1.90111,1.20166,1.69874,1.70005
532.7,1.00185,0.0112099,0,0.907191,1.1097,0,0.282676,-0.684798,0,-0.419123,2.47137,0,-0.960427,0.75357,0,-0.760807,-1.0351,0,-3.33137,-1,0.288596,-2.71528,0,0,2.02283,0,0,-1.21017,0,0,-0.34407,0,0,-0.387595,0,0,-1.82696,-1,0.175757,2.34554,1,0.229664,2.31455,1,0.230117,1.10356,1.00082,1.90006,1.90086,1.90127,1.90111,1.10171,1.79877,1.80007
532.8,0.867907,0.0834317,0,0.890279,1.0858,0,0.248024,-0.702421,0,-0.338281,2.53635,0,-0.980775,0.748187,0,-0.659505,-1.12426,0,-5.30208,1,0.420999,-4.72727,0,0,4.04884,1,0,-1.07441,0,0,-0.22959,0,0,-0.89724,1,0,-1.8984,0,0.193227,2.00042,1,0.242123,0.936789,-1,0.232016,1.00362,1.00091,1.90006,1.90091,1.90127,1.90111,1.00178,1.89881,1.90008
532.9,0.966749,0.00175416,0,0.897946,1.10226,0,0.23082,-0.676832,0,-0.396413,2.49444,0,-0.977635,0.79077,0,-0.68208,-1.08692,0,2.95945,1,0.372856,1.96193,0,0,-2.02613,1,0,0.872866,0,0,0.419671,0,0,0.236487,1,0,0.282413,0,0,-0.799053,1,0.000595199,-1.59663,-1,0.162997,1.10166,1.00103,1.90006,1.90093,1.90127,1.90111,1.00078,1.90081,1.80109
533,1.03933,-0.0753745,0,0.908675,1.12018,0,0.220036,-0.650703,0,-0.449863,2.44983,0,-0.970544,0.831437,0,-0.697767,-1.0497,0,2.27551,1,0.256844,1.21151,0,0,-1.35986,1,0,0.78589,0,0,0.341678,0,0,0.1653,1,0,0.184076,0,0,-0.747071,1,0,-1.55059,-1,0.157139,1.20167,1.00112,1.90006,1.90095,1.90127,1.90111,1.00078,1.90081,1.70109
533.1,1.09594,-0.15073,0,0.920556,1.14008,0,0.213385,-0.623479,0,-0.500115,2.40317,0,-0.961589,0.871065,0,-0.708552,-1.01283,0,1.93404,1,0.208645,0.802727,0,0,-1.03461,1,0,0.723352,0,0,0.289406,0,0,0.110845,1,0,0.108041,0,0,-0.709392,1,0,-1.52165,-1,0.153496,1.30167,1.00119,1.90006,1.90097,1.90127,1.90111,1.00078,1.90081,1.60109
533.2,1.14047,-0.225109,0,0.932877,1.16212,0,0.210072,-0.595093,0,-0.547652,2.35451,0,-0.951584,0.909827,0,-0.715287,-0.976239,0,1.73335,1,0.182469,0.530875,0,0,-0.84994,1,0,0.671236,0,0,0.251724,0,0,0.0610024,1,0,0.042039,0,0,-0.677128,1,0,-1.50275,-1,0.15114,1.40168,1.00126,1.90007,1.90099,1.90127,1.90111,1.00078,1.90081,1.50109
533.3,1.1748,-0.298714,0,0.945277,1.18633,0,0.209699,-0.565576,0,-0.592598,2.30382,0,-0.940971,0.947761,0,-0.71841,-0.939975,0,1.6062,1,0.166452,0.325766,0,0,-0.738693,1,0,0.62425,0,0,0.22444,0,0,0.0108119,1,0,-0.0188437,0,0,-0.646756,1,0,-1.49141,-1,0.149644,1.50168,1.00132,1.90007,1.90101,1.90127,1.90111,1.00078,1.90081,1.4011
533.4,1.19998,-0.371512,0,0.957534,1.21272,0,0.212039,-0.53499,0,-0.634919,2.25101,0,-0.930036,0.984845,0,-0.718177,-0.904123,0,1.52445,1,0.156182,0.155981,0,0,-0.672536,1,0,0.579932,0,0,0.205689,0,0,-0.0424584,1,0,-0.0771659,0,0,-0.616443,1,0,-1.48674,-1,0.148851,1.60168,1.00137,1.90007,1.90104,1.90128,1.90111,1.00078,1.90081,1.3011
533.5,1.21659,-0.443363,0,0.969487,1.24129,0,0.216958,-0.503405,0,-0.67449,2.19595,0,-0.918986,1.02102,0,-0.714737,-0.868788,0,1.4751,1,0.149714,0.00450175,0,0,-0.638161,1,0,0.536985,0,0,0.194627,0,0,-0.100739,1,0,-0.134582,0,0,-0.584973,1,0,-1.48858,-1,0.148712,1.70168,1.00143,1.90007,1.90106,1.90128,1.90111,1.00078,1.90081,1.2011
533.6,1.22493,-0.514067,0,0.981,1.27203,0,0.224383,-0.470895,0,-0.711132,2.13854,0,-0.907984,1.05619,0,-0.708166,-0.834093,0,1.45233,1,0.14615,-0.13965,0,0,-0.62944,1,0,0.494663,0,0,0.190969,0,0,-0.165723,1,0,-0.192409,0,0,-0.551328,1,0,-1.49729,-1,0.149238,1.80168,1.00148,1.90007,1.90109,1.90128,1.90111,1.00078,1.90081,1.10111
533.7,1.22512,-0.581995,0,0.992091,1.30434,0,0.234001,-0.437939,0,-0.744279,2.07847,0,-0.897075,1.0901,0,-0.698856,-0.800348,0,0.00440774,-1,0.142225,-0.100475,1,0,0.096991,0,0,0.101886,-1,0,0.183712,1,0,-0.375492,-1,0,0.106994,-1,0,-0.503457,-1,0,-1.50916,0,0.150479,1.90068,1.00153,1.90007,1.90112,1.90128,1.90111,1.00078,1.90081,1.00111
533.8,1.27242,-0.485665,0,0.986625,1.2922,0,0.172533,-0.424639,0,-0.669747,1.99964,0,-0.895843,1.02539,0,-0.765446,-0.770703,0,-2.02304,-1,0.205889,1.33498,1,0.137514,1.02192,0,0,-1.80654,-1,0.177514,0.737326,1,0,-0.910408,-1,0.0878929,1.19998,-1,0.000376926,-1.11347,-1,0.109948,-0.787074,0,0,1.80169,1.10058,1.90008,1.80212,1.90128,1.80211,0.999782,1.80182,1.00014
533.9,1.31498,-0.388208,0,0.981713,1.27952,0,0.11358,-0.410646,0,-0.595846,1.91602,0,-0.892693,0.960923,0,-0.830821,-0.738784,0,-1.97073,-1,0.199432,1.2802,1,0.130405,0.917501,0,0,-1.88633,-1,0.184505,0.780915,1,0,-0.96064,-1,0.0936684,1.19289,-1,0,-1.14771,-1,0.112976,-0.911301,0,0,1.7017,1.20061,1.90009,1.70212,1.90129,1.70211,0.999784,1.70183,1.00017
534,1.35371,-0.289695,0,0.97704,1.26607,0,0.0564355,-0.396108,0,-0.522354,1.82771,0,-0.888045,0.896765,0,-0.89474,-0.704067,0,-1.94246,-1,0.195469,1.25901,1,0.126708,0.829007,0,0,-1.99094,-1,0.193676,0.841995,1,0,-1.00392,-1,0.0982771,1.20169,-1,0,-1.19397,-1,0.117005,-1.05408,0,0,1.60172,1.30063,1.9001,1.60213,1.9013,1.60211,0.999786,1.60185,1.00019
534.1,1.38935,-0.189892,0,0.972429,1.25176,0,0.000804333,-0.381129,0,-0.449001,1.73441,0,-0.88215,0.832846,0,-0.957505,-0.666124,0,-1.93444,-1,0.193676,1.26411,1,0.125957,0.749839,0,0,-2.13047,-1,0.205789,0.930472,1,0,-1.04701,-1,0.102544,1.22594,-1,0,-1.25341,-1,0.12228,-1.22873,0,0,1.50173,1.40065,1.9001,1.50214,1.9013,1.50211,0.999789,1.50186,1.00022
534.2,1.4223,-0.088395,0,0.967714,1.23654,0,-0.0535221,-0.365806,0,-0.375437,1.63549,0,-0.87523,0.769058,0,-1.01929,-0.624397,0,-1.94721,-1,0.193903,1.29253,1,0.127656,0.67597,0,0,-2.32385,-1,0.222249,1.06341,1,0,-1.09621,-1,0.107107,1.26737,-1,0,-1.32913,-1,0.12901,-1.45641,0,0,1.40175,1.50067,1.90011,1.40215,1.90131,1.40211,0.999793,1.40188,1.00025
534.3,1.45268,0.0154327,0,0.962705,1.22039,0,-0.106705,-0.350222,0,-0.301142,1.52977,0,-0.867504,0.705279,0,-1.08018,-0.578126,0,-1.98557,-1,0.196411,1.3446,1,0.131675,0.604487,0,0,-2.60869,-1,0.245763,1.27469,1,0,-1.15915,-1,0.112645,1.3304,-1,0,-1.42704,-1,0.137637,-1.7765,0,0,1.30177,1.60069,1.90012,1.30216,1.90132,1.30211,0.999798,1.30191,1.00028
534.4,1.48028,0.122597,0,0.957125,1.20344,0,-0.158905,-0.334406,0,-0.225256,1.41517,0,-0.859232,0.64141,0,-1.14014,-0.526215,0,-2.06096,-1,0.20198,1.42465,1,0.138236,0.532453,0,0,-3.07082,-1,0.282117,1.64339,1,0,-1.2479,-1,0.120109,1.42408,-1,0,-1.55817,-1,0.148981,-2.27645,0,0,1.2018,1.7007,1.90013,1.20219,1.90132,1.20211,0.999805,1.20194,1.00031
534.5,1.50438,0.234829,0,0.950461,1.18615,0,-0.210366,-0.318184,0,-0.146095,1.2875,0,-0.850821,0.577511,0,-1.19905,-0.46695,0,-2.2004,-1,0.212407,1.54457,1,0.148102,0.454562,0,0,-3.95854,-1,0.346294,2.40543,1,0,-1.38758,-1,0.131242,1.56806,-1,0,-1.74543,-1,0.16465,-3.20642,0,0,1.10183,1.80071,1.90014,1.10223,1.90133,1.10211,0.999814,1.10198,1.00036
534.6,1.52249,0.355561,0,0.941454,1.17052,0,-0.261478,-0.300371,0,-0.0592704,1.13611,0,-0.843107,0.514452,0,-1.25661,-0.397194,0,-2.38588,0,0.23258,0.215797,-1,0.161684,0.921079,1,0,-6.35989,1,0.49468,4.43801,0,0,-1.81841,1,0.15072,1.2943,0,0,-1.86778,0,0.18834,-5.50293,-1,0,1.00188,1.90073,1.90015,1.00231,1.90134,1.00211,0.999828,1.00204,1.00043
534.7,1.47764,0.296546,0,0.957359,1.1516,0,-0.201316,-0.35441,0,-0.139598,1.2504,0,-0.843056,0.540365,0,-1.20035,-0.394762,0,0.700876,0,0,-1.36807,-1,0.139966,0.277607,1,0,3.26787,1,0.409343,-2.74235,0,0,1.71589,1,0.17494,-0.973863,0,0,-0.0226177,0,0,2.42599,-1,0.00022314,1.0009,1.80173,1.90015,1.1004,1.90134,1.10011,0.999844,1.00106,0.999503
534.8,1.42907,0.244126,0,0.971125,1.13415,0,-0.142808,-0.405258,0,-0.211929,1.34354,0,-0.844475,0.569595,0,-1.14249,-0.386097,0,0.538063,0,0,-1.34121,-1,0.135127,0.27281,1,0,2.50252,1,0.28308,-2.05527,0,0,1.71343,1,0.170948,-0.970854,0,0,-0.197563,0,0,1.62104,-1,0,1.00093,1.70174,1.90016,1.20044,1.90135,1.20011,0.999862,1.00108,0.999549
534.9,1.37722,0.195645,0,0.983803,1.11604,0,-0.0854305,-0.454752,0,-0.280539,1.42467,0,-0.846367,0.600649,0,-1.08191,-0.372345,0,0.404579,0,0,-1.34937,-1,0.134256,0.28569,1,0,2.11551,1,0.228882,-1.7409,0,0,1.76221,1,0.173433,-1.01588,0,0,-0.361877,0,0,1.19408,-1,0,1.00095,1.60174,1.90017,1.30047,1.90136,1.30011,0.999882,1.0011,0.999584
535,1.32177,0.149953,0,0.995687,1.09633,0,-0.0290915,-0.503828,0,-0.347093,1.4977,0,-0.848316,0.632831,0,-1.01769,-0.35386,0,0.273049,0,0,-1.39298,-1,0.136816,0.319327,1,0,1.88245,1,0.198915,-1.58228,0,0,1.85716,1,0.180604,-1.10829,0,0,-0.540085,0,0,0.918475,-1,0,1.00098,1.50175,1.90018,1.40048,1.90136,1.40011,0.999905,1.00112,0.999614
535.1,1.26189,0.106481,0,1.00684,1.07445,0,0.0261457,-0.55311,0,-0.412444,1.56448,0,-0.850083,0.665728,0,-0.948704,-0.33055,0,0.122532,0,0,-1.48302,-1,0.143379,0.384435,1,0,1.72796,1,0.17996,-1.51038,0,0,2.01061,1,0.192881,-1.26233,0,0,-0.756457,0,0,0.716593,-1,0,1.00101,1.40176,1.90019,1.5005,1.90137,1.50011,0.999932,1.00115,0.99964
535.2,1.19619,0.0649678,0,1.01722,1.04988,0,0.0801253,-0.603175,0,-0.477107,1.6259,0,-0.851501,0.698992,0,-0.87339,-0.301946,0,-0.0770782,0,0,-1.64663,-1,0.155766,0.505229,1,0,1.61939,1,0.167015,-1.50095,0,0,2.25582,1,0.212452,-1.51352,0,0,-1.05024,0,0,0.552721,-1,0,1.00104,1.30178,1.90019,1.60051,1.90138,1.60011,0.999965,1.00118,0.999664
535.3,1.1222,0.0254406,0,1.02675,1.02195,0,0.132605,-0.654728,0,-0.541417,1.68225,0,-0.852427,0.732175,0,-0.789193,-0.267039,0,-0.390206,0,0,-1.95102,-1,0.178368,0.741501,1,0,1.53984,1,0.157731,-1.55255,0,0,2.67441,1,0.244682,-1.94853,0,0,-1.50671,0,0,0.404825,-1,0,1.00107,1.2018,1.9002,1.70051,1.90139,1.70011,1.00001,1.00121,0.999686
535.4,1.03504,-0.0115668,0,1.03531,0.989551,0,0.183231,-0.708901,0,-0.605587,1.73315,0,-0.852723,0.764467,0,-0.691241,-0.223687,0,-1.00899,0,0,-2.60207,-1,0.223331,1.28005,1,0,1.47797,1,0.150759,-1.69164,0,0,3.51189,1,0.304161,-2.82742,0,0,-2.37489,0,0,0.250465,-1,0,1.00112,1.10184,1.9002,1.80052,1.9014,1.80011,1.00007,1.00126,0.999708
535.5,0.922173,-0.0434002,0,1.04293,0.950482,0,0.231338,-0.767689,0,-0.668861,1.77617,0,-0.851979,0.793356,0,-0.568328,-0.166971,0,-3.84375,0,0,-4.71083,1,0.339338,4.12531,1,0,-0.35998,0,0.143438,-0.490952,-1,0,0.280616,1,0.442206,-1.04345,-1,0,-0.541629,-1,0,-0.0447182,1,0,1.00119,1.00192,1.90021,1.90053,1.90141,1.90011,1.00016,1.00134,0.99973
535.6,1.02259,-0.0628384,0,0.965093,0.936861,0,0.211871,-0.8077,0,-0.689312,1.87233,0,-0.829615,0.781567,0,-0.567849,-0.182891,0,1.65478,0,0,2.37439,1,0.310171,-1.69928,1,0,0.546635,0,0,-1.21832,-1,0.128366,0.696565,1,0,0.304068,-1,0.00810672,0.562779,-1,0.0122916,1.60936,1,0.163239,1.00135,1.09995,1.90022,1.90057,1.80241,1.90012,0.999175,0.999349,1.09875
535.7,1.10047,-0.0604576,0,0.890361,0.918724,0,0.195429,-0.849877,0,-0.698849,1.96118,0,-0.80419,0.766059,0,-0.567706,-0.20491,0,0.870682,0,0,1.73315,1,0.200522,-1.06103,1,0,0.264551,0,0,-1.13614,-1,0.117484,0.649344,1,0,0.217162,-1,0,0.541932,-1,0,1.59184,1,0.159559,1.00147,1.19995,1.90023,1.90061,1.70241,1.90013,0.999178,0.999353,1.19876
535.8,1.16377,-0.0423706,0,0.816062,0.896911,0,0.180081,-0.893744,0,-0.699162,2.04433,0,-0.778318,0.746981,0,-0.566486,-0.229666,0,0.404685,0,0,1.43685,1,0.156626,-0.788522,1,0,-0.00145654,0,0,-1.07957,-1,0.110534,0.642566,1,0,0.160872,-1,0,0.53709,-1,0,1.62924,1,0.160635,1.00157,1.29995,1.90024,1.90065,1.60241,1.90013,0.999181,0.999356,1.29876
535.9,1.21485,-0.0105045,0,0.741166,0.872083,0,0.165726,-0.938946,0,-0.690132,2.1227,0,-0.752963,0.724347,0,-0.564667,-0.257113,0,0.0526322,0,0,1.29325,1,0.1355,-0.693512,1,0,-0.282343,0,0,-1.05094,-1,0.106266,0.679313,1,0,0.115601,-1,0,0.540212,-1,0,1.72084,1,0.167075,1.00167,1.39995,1.90025,1.9007,1.50241,1.90014,0.999184,0.999359,1.39876
536,1.25405,0.0344347,0,0.664899,0.844633,0,0.152681,-0.985294,0,-0.671094,2.19666,0,-0.728824,0.698005,0,-0.562382,-0.287398,0,-0.259201,0,0,1.24332,1,0.126137,-0.728238,1,0,-0.603331,0,0,-1.05467,-1,0.104982,0.770584,1,0,0.0736315,-1,0,0.547907,-1,0,1.87567,1,0.179313,1.00176,1.49996,1.90026,1.90075,1.40241,1.90014,0.999187,0.999361,1.49876
536.1,1.28061,0.0923609,0,0.586508,0.814811,0,0.141544,-1.03263,0,-0.640956,2.26615,0,-0.706571,0.667737,0,-0.559608,-0.320761,0,-0.569525,0,0,1.2686,1,0.125002,-0.893776,1,0,-0.994278,0,0,-1.10102,-1,0.107387,0.936216,1,0,0.0309091,-1,0,0.558361,-1,0,2.11321,1,0.198757,1.00185,1.59996,1.90028,1.90081,1.30242,1.90015,0.999189,0.999363,1.59876
536.2,1.29287,0.163617,0,0.505124,0.782778,0,0.133194,-1.08076,0,-0.598137,2.33072,0,-0.686955,0.633278,0,-0.556204,-0.357496,0,-0.907605,0,0,1.3697,1,0.131293,-1.22344,1,0,-1.49868,0,0,-1.21092,-1,0.114992,1.20981,1,0,-0.0154448,-1,0,0.570297,-1,0,2.46886,1,0.228089,1.00195,1.69998,1.90029,1.90087,1.20242,1.90015,0.99919,0.999365,1.69876
536.3,1.28822,0.248943,0,0.419636,0.748629,0,0.128889,-1.12931,0,-0.540388,2.38935,0,-0.670919,0.594319,0,-0.551902,-0.397934,0,-1.30464,0,0,1.56226,1,0.145823,-1.78924,1,0,-2.18851,0,0,-1.42655,-1,0.130833,1.64946,1,0,-0.0683604,-1,0,0.582291,-1,0,3.0066,1,0.272139,1.00205,1.8,1.90031,1.90095,1.10242,1.90015,0.999191,0.999365,1.79877
536.4,1.26236,0.348897,0,0.328525,0.712626,0,0.130719,-1.17738,0,-0.464623,2.4403,0,-0.659696,0.55057,0,-0.546082,-0.442316,0,-1.51623,-1,0,0.383086,1,0.169187,-1.73665,-1,0,-2.45758,-1,0,-1.92337,-1,0.161254,2.63461,-1,0,-0.709435,0,0,-0.0106459,-1,0,3.37919,-1,0.339413,1.00217,1.90004,1.90033,1.90104,1.00242,1.90015,0.999191,0.999365,1.89878
536.5,1.29918,0.409943,0,0.343297,0.700952,0,0.128365,-1.08651,0,-0.430736,2.32718,0,-0.643073,0.539974,0,-0.649707,-0.459443,0,-0.237278,-1,0.00673118,1.36927,1,0,-1.82435,-1,0.184227,-1.68016,-1,0.17216,0.909467,-1,0.00209532,-2.59841,-1,0.339083,2.17664,0,0,1.64997,-1,0,-0.706775,-1,0.0668756,0.999199,1.90004,1.80133,1.80204,0.99942,1.80115,0.999301,0.999439,1.80078
536.6,1.32949,0.466538,0,0.354809,0.686636,0,0.117922,-0.997119,0,-0.397618,2.21222,0,-0.63205,0.528682,0,-0.728704,-0.466113,0,-0.404605,-1,0,1.33168,1,0,-1.8592,-1,0.183867,-1.70479,-1,0.169023,0.759746,-1,0,-1.86527,-1,0.217989,1.47117,0,0,0.915366,-1,0,-0.734186,-1,0.0723006,0.999226,1.90005,1.70134,1.70204,0.99942,1.70116,0.999371,0.99948,1.70078
536.7,1.35302,0.52215,0,0.364745,0.66989,0,0.103114,-0.908922,0,-0.363599,2.09568,0,-0.622918,0.517045,0,-0.793677,-0.467769,0,-0.577457,-1,0,1.3604,1,0,-1.93363,-1,0.189333,-1.75301,-1,0.172742,0.653439,-1,0,-1.48744,-1,0.165785,1.12219,0,0,0.540768,-1,0,-0.7413,-1,0.0738974,0.999253,1.90006,1.60134,1.60205,0.99942,1.60116,0.999424,0.999508,1.60079
536.8,1.37063,0.577814,0,0.374015,0.650799,0,0.0852649,-0.821503,0,-0.328181,1.97747,0,-0.61476,0.505314,0,-0.848988,-0.466384,0,-0.778431,-1,0,1.44881,1,0,-2.05544,-1,0.199056,-1.82208,-1,0.178607,0.564283,-1,0,-1.24484,-1,0.13578,0.915535,0,0,0.308103,-1,0,-0.736421,-1,0.0739699,0.999281,1.90006,1.50135,1.50205,0.999421,1.50116,0.999468,0.999529,1.50079
536.9,1.38249,0.634402,0,0.383194,0.629056,0,0.0649436,-0.73466,0,-0.290801,1.85734,0,-0.607022,0.493718,0,-0.896901,-0.462871,0,-1.03677,-1,0,1.61302,1,0,-2.24589,-1,0.214449,-1.91608,-1,0.186715,0.477677,-1,0,-1.06081,-1,0.114894,0.781479,0,0,0.143813,-1,0,-0.721381,-1,0.0729695,0.999312,1.90007,1.40136,1.40205,0.999421,1.40116,0.999507,0.999546,1.4008
537,1.38818,0.692952,0,0.392801,0.603929,0,0.0423515,-0.648329,0,-0.250656,1.73472,0,-0.599219,0.482516,0,-0.938822,-0.457585,0,-1.40699,-1,0,1.8991,1,0,-2.55255,-1,0.238784,-2.046,-1,0.197797,0.377661,-1,0,-0.895082,-1,0.0977008,0.692862,0,0,0.013423,-1,0,-0.694096,-1,0.0708838,0.999347,1.90007,1.30137,1.30205,0.999422,1.30116,0.999542,0.999559,1.30082
537.1,1.38635,0.755071,0,0.403506,0.573973,0,0.0174356,-0.562639,0,-0.20638,1.60865,0,-0.590706,0.472038,0,-0.975813,-0.45037,0,-2.01826,-1,0,2.42753,1,0,-3.09375,-1,0.27975,-2.2368,-1,0.213556,0.2334,-1,0,-0.709649,-1,0.0805155,0.643053,0,0,-0.107967,-1,0,-0.645739,-1,0.0672141,0.99939,1.90008,1.20139,1.20205,0.999424,1.20116,0.999573,0.999571,1.20083
537.2,1.37365,0.823868,0,0.416518,0.536131,0,-0.0101429,-0.478207,0,-0.155151,1.47715,0,-0.580212,0.462741,0,-1.00902,-0.440193,0,-3.27659,-1,0,3.58734,1,0,-4.24721,-1,0.35921,-2.55477,-1,0.238156,-0.0434568,-1,0,-0.428378,-1,0.0581503,0.650555,0,0,-0.258153,-1,0,-0.545673,-1,0.060218,0.99945,1.90008,1.10142,1.10205,0.999428,1.10117,0.999601,0.999583,1.10086
537.3,1.33969,0.907483,0,0.435089,0.482244,0,-0.0413956,-0.397473,0,-0.0889524,1.33517,0,-0.563987,0.455304,0,-1.04068,-0.423306,0,-7.34275,-1,0,7.47065,0,0,-8.05359,1,0.570401,-3.26314,1,0.28527,-0.85446,1,0,0.260888,-1,0.0211645,0.832064,1,0,-0.573302,-1,0,-0.244029,1,0.0426782,0.999559,1.90008,1.00147,1.00205,0.999439,1.00117,0.999622,0.999597,1.00091
537.4,1.46281,0.815052,0,0.489214,0.587734,0,0.000537372,-0.398291,0,-0.213174,1.43579,0,-0.594892,0.404126,0,-1.09736,-0.460012,0,5.63913,-1,0,-4.6527,0,0,5.65972,1,0.831321,3.09382,1,0.363638,2.25952,1,0.306184,-2.11107,-1,0.00575682,0.992859,1,0.0854005,0.541013,-1,0,-0.574913,1,0.095425,0.999783,1.90012,1.09948,1.10016,1.09854,0.999205,1.09863,0.999602,1.09902
537.5,1.54626,0.746097,0,0.548816,0.67585,0,0.0390983,-0.411045,0,-0.310705,1.51499,0,-0.606213,0.351861,0,-1.15847,-0.481359,0,3.33576,-1,0,-2.51046,0,0,3.51638,1,0.441362,2.46533,1,0.274729,1.38108,1,0.177284,-1.45159,-1,0,1.18954,1,0.109652,0.227072,-1,0,-0.209176,1,0.0366072,0.99991,1.90013,1.19948,1.20022,1.19861,0.999225,1.19863,0.99962,1.19908
537.6,1.60845,0.691899,0,0.610359,0.753708,0,0.0764061,-0.432102,0,-0.394812,1.58011,0,-0.606531,0.297331,0,-1.22191,-0.490455,0,2.20593,-1,0,-1.4965,0,0,2.59325,1,0.299171,2.08862,1,0.226021,0.841285,1,0.109148,-1.14454,-1,0,1.36526,1,0.127787,-0.0588823,-1,0,-0.0479962,1,0.011599,0.999998,1.90014,1.29948,1.30027,1.29865,0.999238,1.29863,0.99965,1.29913
537.7,1.65612,0.649072,0,0.672452,0.823783,0,0.113456,-0.460302,0,-0.470879,1.634,0,-0.599572,0.239759,0,-1.28592,-0.487093,0,1.54734,-1,0.000623171,-0.934589,0,0,2.16599,1,0.23407,1.85573,1,0.195106,0.43606,1,0.0624038,-1.04601,-1,0,1.56671,1,0.146682,-0.374798,-1,0,0.000642445,1,0.00207709,0.999064,1.90014,1.39948,1.4003,1.39869,0.999247,1.39863,0.999694,1.39916
537.8,1.69426,0.614232,0,0.733493,0.888383,0,0.151113,-0.494471,0,-0.543404,1.67802,0,-0.587564,0.178482,0,-1.34833,-0.47016,0,1.11464,-1,0,-0.592831,0,0,2.00099,1,0.206498,1.72096,1,0.178034,0.0632906,1,0.0248225,-1.12732,-1,0,1.84522,1,0.169823,-0.778569,-1,0,-0.0288965,1,0.000866978,0.999116,1.90014,1.49948,1.50033,1.49872,0.999254,1.49864,0.999752,1.49919
537.9,1.72411,0.586386,0,0.792684,0.947999,0,0.189882,-0.534627,0,-0.614601,1.71213,0,-0.571537,0.112491,0,-1.4068,-0.437054,0,0.80752,-1,0,-0.380702,0,0,2.02995,1,0.200012,1.67048,1,0.168852,-0.353029,1,0.0149704,-1.4401,-1,0,2.28807,1,0.204952,-1.36424,-1,0,-0.130237,1,0.00738319,0.999159,1.90014,1.59948,1.60036,1.59874,0.99926,1.59866,0.999829,1.59922
538,1.74646,0.564412,0,0.848698,1.00305,0,0.230388,-0.581037,0,-0.687073,1.73524,0,-0.552168,0.0403632,0,-1.45779,-0.383573,0,0.569523,-1,0,-0.253817,0,0,2.26673,1,0.212927,1.71165,1,0.168255,-0.912991,1,0.0617931,-2.17082,-1,0,3.09725,1,0.265146,-2.34386,-1,0,-0.319688,1,0.0217032,0.999194,1.90014,1.69949,1.70038,1.69876,0.999265,1.69868,0.999933,1.69924
538.1,1.76093,0.547618,0,0.899109,1.05329,0,0.273739,-0.635099,0,-0.764682,1.74384,0,-0.529769,-0.0410297,0,-1.4946,-0.300422,0,0.35877,-1,0,-0.194766,0,0,2.85116,1,0.254305,1.89631,1,0.179907,-1.83622,1,0.136222,-3.96752,-1,0,4.91227,1,0.391946,-4.38041,-1,0.00881349,-0.664716,1,0.0491093,0.999223,1.90015,1.79949,1.8004,1.79879,0.999271,1.79873,0.999087,1.79926
538.2,1.76501,0.535631,0,0.938836,1.0977,0,0.321128,-0.699605,0,-0.852999,1.73092,0,-0.50487,-0.137211,0,-1.50365,-0.170959,0,-0.48927,-1,0,-0.0791507,0,0,3.71435,-1,0.347844,0.774638,1,0.209594,-2.98035,1,0.269497,-8.39949,-1,0,9.28904,-1,0.721634,-8.95432,-1,0,-0.773873,-1,0.0982681,0.999246,1.90016,1.89949,1.90043,1.89881,0.999279,1.89881,0.99935,1.89929
538.3,1.80746,0.520292,0,0.972866,1.06979,0,0.261112,-0.584107,0,-0.801392,1.75072,0,-0.573888,-0.035165,0,-1.52339,-0.34818,0,0.662477,-1,0,0.07923,0,0,-4.17607,-1,0.50417,-0.910024,1,0,4.20778,1,0.0104366,4.78329,-1,0,-6.61898,-1,0.957901,6.54634,-1,0,0.415739,-1,0.0826584,0.999247,1.90023,1.80155,1.90044,1.90089,0.999281,1.80102,0.999759,1.80132
538.4,1.83554,0.500943,0,0.989124,1.03206,0,0.20672,-0.477864,0,-0.77133,1.74793,0,-0.640104,0.0526595,0,-1.49341,-0.466882,0,0.609339,-1,0,-0.115477,0,0,-3.34495,-1,0.368282,-0.516607,1,0,3.10682,1,0,2.09526,-1,0,-4.32034,-1,0.523636,3.85789,-1,0.00075093,-0.0845697,-1,0.0175665,0.999249,1.90029,1.70159,1.90044,1.90095,0.999283,1.70116,0.999022,1.70134
