Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity__0,arm_extensile_velocity__1,arm_extensile_velocity__2,arm_length_0,arm_length_1,arm_length_2
7.3,0.624008,-0.0320539,0,-0.32776,0.51744,0,-0.268791,-0.480329,0,-0.255021,1.21482,-0.255477,-1,1,-1,0.99902,1.098,0.999511
7.4,0.662373,-0.0656234,0,-0.376004,0.533859,0,-0.256188,-0.458463,0,-0.305904,1.24068,-0.306278,-1,1,-1,0.999038,1.198,0.999529
7.5,0.699974,-0.100515,0,-0.425011,0.548958,0,-0.241898,-0.433676,0,-0.370212,1.28255,-0.370519,-1,1,1,0.999059,1.298,0.99955
7.6,0.683467,-0.0920258,0,-0.420501,0.594472,0,-0.233349,-0.489034,0,-0.0176678,-0.361552,1.2056,-1,1,1,0.999083,1.30001,1.09855
7.7,0.664137,-0.0840993,0,-0.415472,0.640117,0,-0.222892,-0.543875,0,-0.0795461,-0.363408,1.20355,-1,1,1,0.999107,1.30002,1.19855
7.8,0.642208,-0.0771032,0,-0.410232,0.686072,0,-0.210382,-0.598021,0,-0.141103,-0.376851,1.21283,-1,-1,1,0.999131,1.30003,1.29855
7.9,0.599494,-0.0412032,0,-0.366887,0.670254,0,-0.214025,-0.621292,0,0.0806304,-1.20365,0.363765,-1,-1,1,0.999157,1.20103,1.30056
8,0.555457,-0.00688171,0,-0.323968,0.653929,0,-0.215789,-0.642132,0,0.0187732,-1.20547,0.361683,-1,-1,1,0.999181,1.10103,1.30057
8.1,0.509785,0.025961,0,-0.281306,0.637706,0,-0.215617,-0.66121,0,-0.0469218,-1.21975,0.372029,-1,-1,-1,0.999205,1.00103,1.30058
8.2,0.537995,0.027729,0,-0.289822,0.587029,0,-0.22957,-0.612034,0,0.308295,0.308161,-1.24196,-1,-1,-1,0.999226,0.999048,1.20158
8.3,0.563287,0.0290066,0,-0.297232,0.53659,0,-0.242003,-0.562599,0,0.257024,0.25686,-1.21555,-1,-1,-1,0.999244,0.999067,1.10158
8.4,0.585582,0.0301339,0,-0.303326,0.486217,0,-0.253121,-0.513098,0,0.215218,0.215017,-1.20205,1,-1,-1,0.999262,0.999084,1.00158
8.5,0.623123,0.06451,0,-0.291312,0.467019,0,-0.299868,-0.532537,0,1.21484,-0.255098,-0.255554,1,-1,-1,1.09826,0.999102,0.999593
8.6,0.65974,0.0999781,0,-0.277618,0.445814,0,-0.347222,-0.551371,0,1.24073,-0.305994,-0.306368,1,-1,-1,1.19826,0.999121,0.999611
8.7,0.695528,0.136729,0,-0.26209,0.421776,0,-0.395404,-0.568926,0,1.28262,-0.370322,-0.370629,1,-1,1,1.29826,0.999141,0.999632
8.8,0.679474,0.127411,0,-0.256351,0.477499,0,-0.3886,-0.614152,0,-0.361631,-0.017525,1.20561,1,-1,1,1.30027,0.999165,1.09863
8.9,0.660574,0.118513,0,-0.248681,0.532801,0,-0.381272,-0.659482,0,-0.36346,-0.0794112,1.20354,1,-1,1,1.30028,0.999189,1.19863
9,0.639031,0.110413,0,-0.238924,0.587513,0,-0.373718,-0.705112,0,-0.376874,-0.140968,1.2128,-1,-1,1,1.30029,0.999214,1.29863
9.1,0.598188,0.0723983,0,-0.243743,0.610573,0,-0.331226,-0.687125,0,-1.20364,0.0807499,0.363767,-1,-1,1,1.20129,0.999239,1.30064
9.2,0.555945,0.035893,0,-0.246562,0.6313,0,-0.289186,-0.668651,0,-1.20544,0.0189036,0.361662,-1,-1,1,1.10129,0.999263,1.30065
9.3,0.511995,0.000781973,0,-0.247359,0.650365,0,-0.247397,-0.650293,0,-1.21969,-0.0467718,0.371978,-1,-1,-1,1.00129,0.999287,1.30066
9.4,0.540254,0.000446362,0,-0.258808,0.600544,0,-0.25846,-0.600114,0,0.308156,0.308156,-1.24189,-1,-1,-1,0.999308,0.999308,1.20166
9.5,0.565574,0.000453688,0,-0.268727,0.550541,0,-0.268408,-0.550116,0,0.256892,0.256892,-1.2155,-1,-1,-1,0.999326,0.999327,1.10166
9.6,0.587894,0.000460145,0,-0.277329,0.500538,0,-0.277039,-0.500119,0,0.215083,0.215084,-1.20201,-1,1,-1,0.999344,0.999344,1.00166
9.7,0.627124,-0.0319698,0,-0.325002,0.517589,0,-0.266008,-0.480343,0,-0.255131,1.21479,-0.255423,-1,1,-1,0.999361,1.09834,0.999674
9.8,0.665488,-0.0655363,0,-0.37325,0.534005,0,-0.253402,-0.458478,0,-0.305991,1.24066,-0.306229,-1,1,-1,0.99938,1.19834,0.999693
9.9,0.703089,-0.100425,0,-0.422261,0.549101,0,-0.239108,-0.433692,0,-0.370273,1.28253,-0.370469,-1,1,1,0.999401,1.29834,0.999714
10,0.686584,-0.091937,0,-0.417752,0.594616,0,-0.230559,-0.489049,0,-0.0176317,-0.361501,1.20554,-1,1,1,0.999424,1.30035,1.09871
10.1,0.667258,-0.084012,0,-0.412724,0.640262,0,-0.220104,-0.543889,0,-0.0794828,-0.363347,1.20348,-1,1,1,0.999449,1.30036,1.19872
10.2,0.645334,-0.0770169,0,-0.407485,0.686218,0,-0.207595,-0.598034,0,-0.141008,-0.37677,1.21275,-1,-1,1,0.999473,1.30037,1.29872
10.3,0.602623,-0.0411191,0,-0.364135,0.670403,0,-0.211246,-0.621305,0,0.0808213,-1.20359,0.363655,-1,-1,1,0.999499,1.20137,1.30072
10.4,0.558591,-0.00679914,0,-0.321211,0.654079,0,-0.213018,-0.642146,0,0.01901,-1.20537,0.361531,-1,-1,1,0.999523,1.10137,1.30073
10.5,0.512926,0.0260428,0,-0.278544,0.637856,0,-0.212856,-0.661224,0,-0.0466224,-1.2196,0.371818,-1,-1,-1,0.999547,1.00137,1.30074
10.6,0.541126,0.0278101,0,-0.287057,0.587179,0,-0.226805,-0.612048,0,0.308151,0.308016,-1.24183,-1,-1,-1,0.999567,0.99939,1.20174
10.7,0.56641,0.0290871,0,-0.294465,0.53674,0,-0.239235,-0.562613,0,0.256925,0.256761,-1.21545,-1,-1,-1,0.999586,0.999409,1.10174
10.8,0.588698,0.030214,0,-0.300558,0.486367,0,-0.250351,-0.513112,0,0.21515,0.214949,-1.20198,1,-1,-1,0.999603,0.999426,1.00174
10.9,0.626237,0.0645879,0,-0.288539,0.467171,0,-0.297102,-0.532549,0,1.21481,-0.255208,-0.255499,1,-1,-1,1.0986,0.999444,0.999756
11,0.662853,0.100053,0,-0.27484,0.445967,0,-0.34446,-0.551382,0,1.2407,-0.306081,-0.30632,1,-1,-1,1.1986,0.999463,0.999775
11.1,0.698641,0.1368,0,-0.259309,0.42193,0,-0.392647,-0.568934,0,1.2826,-0.370383,-0.370579,1,-1,1,1.2986,0.999483,0.999796
11.2,0.682589,0.127485,0,-0.253571,0.477652,0,-0.385844,-0.614161,0,-0.36158,-0.0174892,1.20555,1,-1,1,1.30061,0.999507,1.0988
11.3,0.663693,0.118588,0,-0.245903,0.532954,0,-0.378516,-0.659493,0,-0.363399,-0.0793481,1.20348,1,-1,1,1.30062,0.999531,1.1988
11.4,0.642155,0.11049,0,-0.236148,0.587664,0,-0.370963,-0.705123,0,-0.376794,-0.140875,1.21272,-1,-1,1,1.30063,0.999556,1.2988
11.5,0.601316,0.0724767,0,-0.240974,0.610724,0,-0.328466,-0.687137,0,-1.20358,0.0809406,0.363657,-1,-1,1,1.20163,0.999581,1.30081
11.6,0.559078,0.0359729,0,-0.243802,0.631452,0,-0.286421,-0.668664,0,-1.20534,0.0191402,0.361511,-1,-1,1,1.10163,0.999605,1.30081
11.7,0.515135,0.000862525,0,-0.244608,0.650516,0,-0.244628,-0.650305,0,-1.21954,-0.0464727,0.371768,-1,-1,-1,1.00163,0.999629,1.30082
11.8,0.543383,0.000527334,0,-0.256053,0.600695,0,-0.255688,-0.600126,0,0.308011,0.308011,-1.24176,-1,-1,-1,0.999649,0.99965,1.20182
11.9,0.568695,0.000535029,0,-0.265969,0.550692,0,-0.265634,-0.550129,0,0.256793,0.256793,-1.21541,-1,-1,-1,0.999668,0.999668,1.10182
12,0.591009,0.000541809,0,-0.274568,0.500689,0,-0.274263,-0.500132,0,0.215015,0.215016,-1.20194,-1,1,-1,0.999685,0.999686,1.00182
12.1,0.630237,-0.0318857,0,-0.322246,0.517738,0,-0.263228,-0.480357,0,-0.255242,1.21476,-0.255368,-1,1,-1,0.999703,1.09869,0.999838
12.2,0.6686,-0.0654492,0,-0.370499,0.534151,0,-0.250617,-0.458493,0,-0.306078,1.24064,-0.306181,-1,1,-1,0.999722,1.19869,0.999857
12.3,0.7062,-0.100334,0,-0.419514,0.549244,0,-0.236321,-0.433708,0,-0.370334,1.28251,-0.370419,-1,1,1,0.999742,1.29869,0.999878
12.4,0.689698,-0.0918483,0,-0.415006,0.594761,0,-0.227772,-0.489065,0,-0.0175958,-0.36145,1.20549,-1,1,1,0.999766,1.30069,1.09888
12.5,0.670376,-0.0839248,0,-0.409978,0.640408,0,-0.217318,-0.543904,0,-0.0794197,-0.363287,1.20342,-1,1,1,0.99979,1.3007,1.19888
12.6,0.648457,-0.0769307,0,-0.404741,0.686365,0,-0.204811,-0.598048,0,-0.140915,-0.37669,1.21267,-1,-1,1,0.999815,1.30071,1.29888
12.7,0.605749,-0.0410351,0,-0.361385,0.670551,0,-0.208469,-0.621319,0,0.0810118,-1.20352,0.363546,-1,-1,1,0.99984,1.20171,1.30089
12.8,0.561722,-0.00671664,0,-0.318457,0.654228,0,-0.21025,-0.64216,0,0.0192464,-1.20527,0.361381,-1,-1,1,0.999864,1.10171,1.3009
12.9,0.516063,0.0261246,0,-0.275786,0.638005,0,-0.210097,-0.661238,0,-0.0463237,-1.21945,0.371608,-1,-1,-1,0.999888,1.00171,1.3009
13,0.544253,0.0278911,0,-0.284295,0.587329,0,-0.224042,-0.612062,0,0.308006,0.307872,-1.2417,-1,-1,-1,0.999909,0.999732,1.2019
13.1,0.56953,0.0291676,0,-0.291701,0.53689,0,-0.236469,-0.562627,0,0.256825,0.256662,-1.21536,-1,-1,-1,0.999927,0.99975,1.1019
13.2,0.591812,0.030294,0,-0.297792,0.486518,0,-0.247583,-0.513126,0,0.215082,0.214881,-1.2019,1,-1,-1,0.999945,0.999768,1.0019
13.3,0.629349,0.0646657,0,-0.285768,0.467322,0,-0.294339,-0.532562,0,1.21478,-0.255319,-0.255444,1,-1,-1,1.09895,0.999785,0.99992
13.4,0.665964,0.100128,0,-0.272065,0.446119,0,-0.341701,-0.551392,0,1.24068,-0.306168,-0.306271,1,-1,-1,1.19895,0.999804,0.999939
13.5,0.70175,0.136872,0,-0.256531,0.422085,0,-0.389892,-0.568942,0,1.28258,-0.370444,-0.370529,1,-1,1,1.29895,0.999825,0.99996
13.6,0.685702,0.127558,0,-0.250794,0.477806,0,-0.383089,-0.61417,0,-0.361529,-0.0174535,1.2055,1,-1,1,1.30095,0.999848,1.09896
13.7,0.666809,0.118663,0,-0.243127,0.533106,0,-0.375762,-0.659503,0,-0.363338,-0.0792852,1.20341,1,-1,1,1.30096,0.999872,1.19896
13.8,0.645276,0.110566,0,-0.233375,0.587816,0,-0.368209,-0.705134,0,-0.376714,-0.140781,1.21264,-1,-1,1,1.30097,0.999897,1.29896
13.9,0.60444,0.0725551,0,-0.238208,0.610875,0,-0.325708,-0.687149,0,-1.20352,0.0811309,0.363548,-1,-1,1,1.20197,0.999922,1.30097
14,0.562208,0.0360526,0,-0.241044,0.631603,0,-0.283659,-0.668677,0,-1.20524,0.0193763,0.36136,-1,-1,1,1.10197,0.999947,1.30098
14.1,0.518271,0.00094302,0,-0.241861,0.650667,0,-0.241861,-0.650318,0,-1.21939,-0.0461744,0.371558,-1,-1,-1,1.00197,0.999971,1.30099
14.2,0.546509,0.00060825,0,-0.253301,0.600846,0,-0.252918,-0.600139,0,0.307867,0.307867,-1.24163,-1,-1,-1,0.999991,0.999991,1.20199
14.3,0.570998,0.000616917,0,-0.262831,0.550843,0,-0.262478,-0.550143,0,0.257206,0.257206,-1.21568,-1,-1,-1,0.999009,0.99901,1.10199
14.4,0.593338,0.000624065,0,-0.271439,0.50084,0,-0.271118,-0.500146,0,0.215329,0.21533,-1.20212,-1,1,-1,0.999026,0.999027,1.00199
14.5,0.632771,-0.0318366,0,-0.31917,0.517407,0,-0.260186,-0.479853,0,-0.255402,1.21491,-0.255363,-1,1,-1,0.999045,1.09803,0.999003
14.6,0.671131,-0.0653994,0,-0.367427,0.53382,0,-0.247567,-0.457985,0,-0.306287,1.24082,-0.306255,-1,1,-1,0.999063,1.19803,0.999021
14.7,0.708728,-0.100285,0,-0.416446,0.548911,0,-0.233261,-0.433192,0,-0.37063,1.28276,-0.370603,-1,1,1,0.999084,1.29803,0.999042
14.8,0.692232,-0.0917919,0,-0.41194,0.594425,0,-0.224718,-0.488554,0,-0.0173367,-0.361569,1.20564,-1,1,1,0.999108,1.30003,1.09804
14.9,0.672915,-0.0838623,0,-0.406915,0.640068,0,-0.214267,-0.543398,0,-0.0792237,-0.363364,1.20352,-1,1,1,0.999132,1.30004,1.19804
15,0.651,-0.0768633,0,-0.401681,0.686022,0,-0.201763,-0.597546,0,-0.140771,-0.376744,1.21274,-1,-1,1,0.999157,1.30005,1.29804
15.1,0.608293,-0.0409669,0,-0.358326,0.670209,0,-0.205424,-0.620821,0,0.081071,-1.20362,0.363574,-1,-1,1,0.999182,1.20105,1.30005
15.2,0.564265,-0.0066487,0,-0.315398,0.653886,0,-0.207206,-0.641664,0,0.0192615,-1.20538,0.361399,-1,-1,1,0.999206,1.10105,1.30006
15.3,0.518606,0.0261914,0,-0.272726,0.637664,0,-0.207054,-0.660744,0,-0.0463567,-1.21958,0.371634,-1,-1,-1,0.99923,1.00105,1.30007
15.4,0.546797,0.0279586,0,-0.281233,0.586988,0,-0.220998,-0.611567,0,0.307988,0.307853,-1.24177,-1,-1,-1,0.999251,0.999073,1.20107
15.5,0.572072,0.0292355,0,-0.288636,0.536549,0,-0.233424,-0.562132,0,0.256778,0.256614,-1.21544,-1,-1,-1,0.999269,0.999092,1.10107
15.6,0.594351,0.0303623,0,-0.294723,0.486176,0,-0.244536,-0.512631,0,0.215015,0.214814,-1.20201,1,-1,-1,0.999287,0.999109,1.00107
15.7,0.631885,0.0647317,0,-0.282692,0.46698,0,-0.291295,-0.532068,0,1.21493,-0.255479,-0.25544,1,-1,-1,1.09829,0.999127,0.999085
15.8,0.668498,0.100193,0,-0.268981,0.445773,0,-0.338661,-0.550898,0,1.24086,-0.306378,-0.306346,1,-1,-1,1.19829,0.999146,0.999103
15.9,0.704282,0.136936,0,-0.253437,0.421731,0,-0.386857,-0.568445,0,1.28283,-0.37074,-0.370714,1,-1,1,1.29829,0.999166,0.999124
