Time,sphere_pos_0_x,sphere_pos_0_y,sphere_pos_0_z,sphere_pos_1_x,sphere_pos_1_y,sphere_pos_1_z,sphere_pos_2_x,sphere_pos_2_y,sphere_pos_2_z,arm_force_0,arm_force_1,arm_force_2,arm_extensile_velocity_0,arm_extensile_velocity_1,arm_extensile_velocity_2,arm_length_0,arm_length_1,arm_length_2
11.9,0.545222,1.01907,0,-0.704178,-0.412479,0,0.264514,-0.658113,0,-1.26066,0.542718,-0.0781532,-1,1,-1,1.70152,1.90009,0.999349
12,0.552882,0.979149,0,-0.718045,-0.433329,0,0.268043,-0.595818,0,-1.28773,0.578238,-0.17243,-1,1,-1,1.60152,1.90009,0.999385
12.1,0.561217,0.93949,0,-0.728629,-0.455735,0,0.267875,-0.532077,0,-1.33806,0.638224,-0.283332,-1,1,-1,1.50152,1.90009,0.999423
12.2,0.570539,0.899952,0,-0.735805,-0.479842,0,0.26357,-0.466517,0,-1.42258,0.733591,-0.42339,-1,1,-1,1.40152,1.9001,0.999463
12.3,0.581277,0.860268,0,-0.739304,-0.505907,0,0.254419,-0.398519,0,-1.56407,0.88703,-0.61653,-1,1,-1,1.30153,1.9001,0.999508
12.4,0.594103,0.81993,0,-0.738599,-0.534423,0,0.239192,-0.326955,0,-1.81632,1.15217,-0.917357,-1,1,-1,1.20154,1.9001,0.999559
12.5,0.610279,0.777833,0,-0.732585,-0.566447,0,0.215455,-0.249479,0,-2.34059,1.69001,-1.48765,-1,1,-1,1.10157,1.9001,0.999623
12.6,0.633011,0.730883,0,-0.718296,-0.604909,0,0.176824,-0.15971,0,-3.93363,3.29684,-3.1244,-1,-1,-1,1.00163,1.9001,0.99972
12.7,0.570222,0.723051,0,-0.710039,-0.542368,0,0.236096,-0.219181,0,1.62674,-2.44817,1.62676,-1,-1,-1,0.99972,1.8011,0.99981
12.8,0.514851,0.707943,0,-0.694288,-0.487179,0,0.280337,-0.263938,0,1.04277,-1.88039,1.0428,-1,-1,-1,0.999774,1.7011,0.999864
12.9,0.463628,0.688638,0,-0.674389,-0.436187,0,0.316232,-0.300251,0,0.750882,-1.6054,0.750914,-1,-1,-1,0.999814,1.6011,0.999904
13,0.415152,0.666554,0,-0.651743,-0.387974,0,0.346565,-0.330936,0,0.575085,-1.44739,0.575123,-1,-1,-1,0.999845,1.5011,0.999935
13.1,0.368691,0.642431,0,-0.627081,-0.3418,0,0.372759,-0.357433,0,0.457088,-1.34834,0.457134,-1,-1,-1,0.999872,1.4011,0.999962
13.2,0.323804,0.616716,0,-0.600847,-0.297218,0,0.395656,-0.380595,0,0.371987,-1.28365,0.372043,-1,-1,-1,0.999895,1.3011,0.999985
13.3,0.280313,0.589854,0,-0.572903,-0.2541,0,0.415256,-0.400914,0,0.308074,-1.24162,0.307385,-1,-1,-1,0.999915,1.2011,0.999006
13.4,0.237793,0.561767,0,-0.544313,-0.211878,0,0.433022,-0.418923,0,0.256978,-1.21534,0.256136,-1,-1,-1,0.999934,1.1011,0.999024
13.5,0.196195,0.532749,0,-0.514794,-0.170593,0,0.448677,-0.434802,0,0.215328,-1.20193,0.214297,1,-1,-1,0.999951,1.0011,0.999042
13.6,0.174812,0.57865,0,-0.492941,-0.164544,0,0.45316,-0.485501,0,1.21506,-0.255799,-0.255747,1,-1,-1,1.09895,0.999115,0.999059
13.7,0.152569,0.624513,0,-0.468489,-0.158146,0,0.456224,-0.536382,0,1.24109,-0.306774,-0.306731,1,-1,-1,1.19895,0.999134,0.999078
13.8,0.128848,0.669989,0,-0.440768,-0.150893,0,0.457809,-0.587651,0,1.28319,-0.371248,-0.371213,1,-1,-1,1.29895,0.999154,0.999099
13.9,0.103364,0.715005,0,-0.409262,-0.14265,0,0.457631,-0.639381,0,1.34758,-0.456088,-0.456059,1,-1,-1,1.39895,0.999177,0.999122
14,0.0757157,0.759454,0,-0.373218,-0.13322,0,0.455289,-0.691677,0,1.44615,-0.57363,-0.573606,1,-1,-1,1.49895,0.999204,0.999148
14.1,0.0452949,0.803178,0,-0.331481,-0.122301,0,0.450174,-0.744698,0,1.60325,-0.748531,-0.748511,1,-1,-1,1.59895,0.999235,0.99918
14.2,0.0110969,0.845914,0,-0.282094,-0.109382,0,0.441281,-0.798707,0,1.87611,-1.0383,-1.03828,1,-1,-1,1.69895,0.999275,0.999219
14.3,-0.0287981,0.88716,0,-0.221244,-0.0934641,0,0.42669,-0.854206,0,2.43704,-1.6154,-1.61539,1,-1,-1,1.79895,0.999329,0.999273
14.4,-0.0792436,0.925646,0,-0.139109,-0.0719787,0,0.401549,-0.912465,0,4.14719,-3.34114,-3.34113,1,1,-1,1.89895,0.999418,0.999363
